year,state,state_code,county,candidate,party,candidate_votes,total_votes
2012,Colorado,CO,Yuma,Mitt Romney,republican,3490.0,4577
2012,Connecticut,CT,Fairfield,Barack Obama,democrat,217294.0,396130
2012,Connecticut,CT,Fairfield,Mitt Romney,republican,175168.0,396130
2012,Connecticut,CT,Hartford,Barack Obama,democrat,244639.0,392240
2012,Connecticut,CT,Hartford,Mitt Romney,republican,143238.0,392240
2012,Connecticut,CT,Litchfield,Barack Obama,democrat,43856.0,92427
2012,Connecticut,CT,Litchfield,Mitt Romney,republican,47201.0,92427
2012,Connecticut,CT,Middlesex,Barack Obama,democrat,47855.0,83538
2012,Connecticut,CT,Middlesex,Mitt Romney,republican,34591.0,83538
2012,Connecticut,CT,New Haven,Barack Obama,democrat,218972.0,361026
2012,Connecticut,CT,New Haven,Mitt Romney,republican,138357.0,361026
2012,Connecticut,CT,New London,Barack Obama,democrat,67144.0,115102
2012,Connecticut,CT,New London,Mitt Romney,republican,46119.0,115102
2012,Connecticut,CT,Tolland,Barack Obama,democrat,25957.0,46588
2012,Connecticut,CT,Tolland,Mitt Romney,republican,19768.0,46588
2012,Connecticut,CT,Windham,Barack Obama,democrat,25957.0,46494
2012,Connecticut,CT,Windham,Mitt Romney,republican,19768.0,46494
2012,Delaware,DE,Kent,Barack Obama,democrat,35527.0,68696
2012,Delaware,DE,Kent,Mitt Romney,republican,32135.0,68696
2012,Delaware,DE,New Castle,Barack Obama,democrat,167082.0,252012
2012,Delaware,DE,New Castle,Mitt Romney,republican,81230.0,252012
2012,Delaware,DE,Sussex,Barack Obama,democrat,39975.0,93229
2012,Delaware,DE,Sussex,Mitt Romney,republican,52119.0,93229
2012,District of Columbia,DC,District of Columbia,Barack Obama,democrat,267070.0,293764
2012,District of Columbia,DC,District of Columbia,Mitt Romney,republican,21381.0,293764
2012,Florida,FL,Alachua,Barack Obama,democrat,69699.0,120418
2012,Florida,FL,Alachua,Mitt Romney,republican,48797.0,120418
2012,Florida,FL,Baker,Barack Obama,democrat,2311.0,11368
2012,Florida,FL,Baker,Mitt Romney,republican,8975.0,11368
2012,Florida,FL,Bay,Barack Obama,democrat,22051.0,79861
2012,Florida,FL,Bay,Mitt Romney,republican,56876.0,79861
2012,Florida,FL,Bradford,Barack Obama,democrat,3325.0,11635
2012,Florida,FL,Bradford,Mitt Romney,republican,8219.0,11635
2012,Florida,FL,Brevard,Barack Obama,democrat,122993.0,285559
2012,Florida,FL,Brevard,Mitt Romney,republican,159300.0,285559
2012,Florida,FL,Broward,Barack Obama,democrat,508312.0,756422
2012,Florida,FL,Broward,Mitt Romney,republican,244101.0,756422
2012,Florida,FL,Calhoun,Barack Obama,democrat,1664.0,6152
2012,Florida,FL,Calhoun,Mitt Romney,republican,4366.0,6152
2012,Florida,FL,Charlotte,Barack Obama,democrat,35906.0,84682
2012,Florida,FL,Charlotte,Mitt Romney,republican,47996.0,84682
2012,Florida,FL,Citrus,Barack Obama,democrat,28460.0,73935
2012,Florida,FL,Citrus,Mitt Romney,republican,44662.0,73935
2012,Florida,FL,Clay,Barack Obama,democrat,25759.0,96589
2012,Florida,FL,Clay,Mitt Romney,republican,70022.0,96589
2012,Florida,FL,Collier,Barack Obama,democrat,51698.0,149112
2012,Florida,FL,Collier,Mitt Romney,republican,96520.0,149112
2012,Florida,FL,Columbia,Barack Obama,democrat,8462.0,27163
2012,Florida,FL,Columbia,Mitt Romney,republican,18429.0,27163
2012,Florida,FL,Desoto,Barack Obama,democrat,4174.0,9865
2012,Florida,FL,Desoto,Mitt Romney,republican,5587.0,9865
2012,Florida,FL,Dixie,Barack Obama,democrat,1798.0,6941
2012,Florida,FL,Dixie,Mitt Romney,republican,5052.0,6941
2012,Florida,FL,Duval,Barack Obama,democrat,196737.0,411848
2012,Florida,FL,Duval,Mitt Romney,republican,211615.0,411848
2012,Florida,FL,Escambia,Barack Obama,democrat,58185.0,148502
2012,Florida,FL,Escambia,Mitt Romney,republican,88711.0,148502
2012,Florida,FL,Flagler,Barack Obama,democrat,23207.0,50595
2012,Florida,FL,Flagler,Mitt Romney,republican,26969.0,50595
2012,Florida,FL,Franklin,Barack Obama,democrat,1845.0,5474
2012,Florida,FL,Franklin,Mitt Romney,republican,3570.0,5474
2012,Florida,FL,Gadsden,Barack Obama,democrat,15770.0,22499
2012,Florida,FL,Gadsden,Mitt Romney,republican,6630.0,22499
2012,Florida,FL,Gilchrist,Barack Obama,democrat,1885.0,7909
2012,Florida,FL,Gilchrist,Mitt Romney,republican,5917.0,7909
2012,Florida,FL,Glades,Barack Obama,democrat,1603.0,3989
2012,Florida,FL,Glades,Mitt Romney,republican,2344.0,3989
2012,Florida,FL,Gulf,Barack Obama,democrat,2014.0,7108
2012,Florida,FL,Gulf,Mitt Romney,republican,4995.0,7108
2012,Florida,FL,Hamilton,Barack Obama,democrat,2228.0,5407
2012,Florida,FL,Hamilton,Mitt Romney,republican,3138.0,5407
2012,Florida,FL,Hardee,Barack Obama,democrat,2463.0,7226
2012,Florida,FL,Hardee,Mitt Romney,republican,4696.0,7226
2012,Florida,FL,Hendry,Barack Obama,democrat,4751.0,10185
2012,Florida,FL,Hendry,Mitt Romney,republican,5355.0,10185
2012,Florida,FL,Hernando,Barack Obama,democrat,37830.0,83667
2012,Florida,FL,Hernando,Mitt Romney,republican,44938.0,83667
2012,Florida,FL,Highlands,Barack Obama,democrat,16148.0,42444
2012,Florida,FL,Highlands,Mitt Romney,republican,25915.0,42444
2012,Florida,FL,Hillsborough,Barack Obama,democrat,286467.0,542102
2012,Florida,FL,Hillsborough,Mitt Romney,republican,250186.0,542102
2012,Florida,FL,Holmes,Barack Obama,democrat,1264.0,8274
2012,Florida,FL,Holmes,Mitt Romney,republican,6919.0,8274
2012,Florida,FL,Indian River,Barack Obama,democrat,27492.0,71464
2012,Florida,FL,Indian River,Mitt Romney,republican,43450.0,71464
2012,Florida,FL,Jackson,Barack Obama,democrat,7342.0,20941
2012,Florida,FL,Jackson,Mitt Romney,republican,13418.0,20941
2012,Florida,FL,Jefferson,Barack Obama,democrat,3945.0,7808
2012,Florida,FL,Jefferson,Mitt Romney,republican,3808.0,7808
2012,Florida,FL,Lafayette,Barack Obama,democrat,687.0,3399
2012,Florida,FL,Lafayette,Mitt Romney,republican,2668.0,3399
2012,Florida,FL,Lake,Barack Obama,democrat,61799.0,150811
2012,Florida,FL,Lake,Mitt Romney,republican,87643.0,150811
2012,Florida,FL,Lee,Barack Obama,democrat,110157.0,266166
2012,Florida,FL,Lee,Mitt Romney,republican,154163.0,266166
2012,Florida,FL,Leon,Barack Obama,democrat,90881.0,148353
2012,Florida,FL,Leon,Mitt Romney,republican,55805.0,148353
2012,Florida,FL,Levy,Barack Obama,democrat,6119.0,18399
2012,Florida,FL,Levy,Mitt Romney,republican,12054.0,18399
2012,Florida,FL,Liberty,Barack Obama,democrat,942.0,3284
2012,Florida,FL,Liberty,Mitt Romney,republican,2301.0,3284
2012,Florida,FL,Madison,Barack Obama,democrat,4176.0,8715
2012,Florida,FL,Madison,Mitt Romney,republican,4474.0,8715
2012,Florida,FL,Manatee,Barack Obama,democrat,66503.0,153491
2012,Florida,FL,Manatee,Mitt Romney,republican,85627.0,153491
2012,Florida,FL,Marion,Barack Obama,democrat,66831.0,161385
2012,Florida,FL,Marion,Mitt Romney,republican,93043.0,161385
2012,Florida,FL,Martin,Barack Obama,democrat,30107.0,78873
2012,Florida,FL,Martin,Mitt Romney,republican,48183.0,78873
2012,Florida,FL,Miami-Dade,Barack Obama,democrat,541440.0,878314
2012,Florida,FL,Miami-Dade,Mitt Romney,republican,332981.0,878314
2012,Florida,FL,Monroe,Barack Obama,democrat,19404.0,39057
2012,Florida,FL,Monroe,Mitt Romney,republican,19234.0,39057
2012,Florida,FL,Nassau,Barack Obama,democrat,10251.0,40528
2012,Florida,FL,Nassau,Mitt Romney,republican,29929.0,40528
2012,Florida,FL,Okaloosa,Barack Obama,democrat,23421.0,94798
2012,Florida,FL,Okaloosa,Mitt Romney,republican,70168.0,94798
2012,Florida,FL,Okeechobee,Barack Obama,democrat,4856.0,12324
2012,Florida,FL,Okeechobee,Mitt Romney,republican,7328.0,12324
2012,Florida,FL,Orange,Barack Obama,democrat,273665.0,466359
2012,Florida,FL,Orange,Mitt Romney,republican,188589.0,466359
2012,Florida,FL,Osceola,Barack Obama,democrat,67239.0,108698
2012,Florida,FL,Osceola,Mitt Romney,republican,40592.0,108698
2012,Florida,FL,Palm Beach,Barack Obama,democrat,349651.0,600721
2012,Florida,FL,Palm Beach,Mitt Romney,republican,247398.0,600721
2012,Florida,FL,Pasco,Barack Obama,democrat,98263.0,213573
2012,Florida,FL,Pasco,Mitt Romney,republican,112427.0,213573
2012,Florida,FL,Pinellas,Barack Obama,democrat,239104.0,457702
2012,Florida,FL,Pinellas,Mitt Romney,republican,213258.0,457702
2012,Florida,FL,Polk,Barack Obama,democrat,114622.0,248683
2012,Florida,FL,Polk,Mitt Romney,republican,131577.0,248683
2012,Florida,FL,Putnam,Barack Obama,democrat,11667.0,31324
2012,Florida,FL,Putnam,Mitt Romney,republican,19326.0,31324
2012,Florida,FL,St. Johns,Barack Obama,democrat,35190.0,114795
2012,Florida,FL,St. Johns,Mitt Romney,republican,78513.0,114795
2012,Florida,FL,St. Lucie,Barack Obama,democrat,65869.0,123027
2012,Florida,FL,St. Lucie,Mitt Romney,republican,56202.0,123027
2012,Florida,FL,Santa Rosa,Barack Obama,democrat,17768.0,76846
2012,Florida,FL,Santa Rosa,Mitt Romney,republican,58186.0,76846
2012,Florida,FL,Sarasota,Barack Obama,democrat,95119.0,207480
2012,Florida,FL,Sarasota,Mitt Romney,republican,110504.0,207480
2012,Florida,FL,Seminole,Barack Obama,democrat,96445.0,208620
2012,Florida,FL,Seminole,Mitt Romney,republican,109943.0,208620
2012,Florida,FL,Sumter,Barack Obama,democrat,19524.0,60479
2012,Florida,FL,Sumter,Mitt Romney,republican,40646.0,60479
2012,Florida,FL,Suwannee,Barack Obama,democrat,4751.0,17629
2012,Florida,FL,Suwannee,Mitt Romney,republican,12672.0,17629
2012,Florida,FL,Taylor,Barack Obama,democrat,2764.0,9120
2012,Florida,FL,Taylor,Mitt Romney,republican,6249.0,9120
2012,Florida,FL,Union,Barack Obama,democrat,1339.0,5393
2012,Florida,FL,Union,Mitt Romney,republican,3980.0,5393
2012,Florida,FL,Volusia,Barack Obama,democrat,114748.0,234536
2012,Florida,FL,Volusia,Mitt Romney,republican,117490.0,234536
2012,Florida,FL,Wakulla,Barack Obama,democrat,5175.0,14660
2012,Florida,FL,Wakulla,Mitt Romney,republican,9290.0,14660
2012,Florida,FL,Walton,Barack Obama,democrat,6671.0,28494
2012,Florida,FL,Walton,Mitt Romney,republican,21490.0,28494
2012,Florida,FL,Washington,Barack Obama,democrat,2820.0,10999
2012,Florida,FL,Washington,Mitt Romney,republican,8038.0,10999
2012,Georgia,GA,Appling,Barack Obama,democrat,1758.0,7086
2012,Georgia,GA,Appling,Mitt Romney,republican,5233.0,7086
2012,Georgia,GA,Atkinson,Barack Obama,democrat,930.0,2902
2012,Georgia,GA,Atkinson,Mitt Romney,republican,1938.0,2902
2012,Georgia,GA,Bacon,Barack Obama,democrat,791.0,3931
2012,Georgia,GA,Bacon,Mitt Romney,republican,3093.0,3931
2012,Georgia,GA,Baker,Barack Obama,democrat,794.0,1589
2012,Georgia,GA,Baker,Mitt Romney,republican,785.0,1589
2012,Georgia,GA,Baldwin,Barack Obama,democrat,8483.0,16238
2012,Georgia,GA,Baldwin,Mitt Romney,republican,7589.0,16238
2012,Georgia,GA,Banks,Barack Obama,democrat,780.0,6195
2012,Georgia,GA,Banks,Mitt Romney,republican,5354.0,6195
2012,Georgia,GA,Barrow,Barack Obama,democrat,6028.0,25199
2012,Georgia,GA,Barrow,Mitt Romney,republican,18725.0,25199
2012,Georgia,GA,Bartow,Barack Obama,democrat,8396.0,35802
2012,Georgia,GA,Bartow,Mitt Romney,republican,26876.0,35802
2012,Georgia,GA,Ben Hill,Barack Obama,democrat,2512.0,5956
2012,Georgia,GA,Ben Hill,Mitt Romney,republican,3396.0,5956
2012,Georgia,GA,Berrien,Barack Obama,democrat,1273.0,6201
2012,Georgia,GA,Berrien,Mitt Romney,republican,4843.0,6201
2012,Georgia,GA,Bibb,Barack Obama,democrat,38585.0,64718
2012,Georgia,GA,Bibb,Mitt Romney,republican,25623.0,64718
2012,Georgia,GA,Bleckley,Barack Obama,democrat,1269.0,4907
2012,Georgia,GA,Bleckley,Mitt Romney,republican,3587.0,4907
