Location,total_votes,2008_democrat_votes,2008_republican_votes
"New York, Essex",18591,10390.0,7913.0
"New York, Franklin",17496,10571.0,6676.0
"New York, Fulton",21805,9695.0,11709.0
"New York, Genesee",26866,10762.0,15705.0
"New York, Greene",22315,9850.0,12059.0
"New York, Hamilton",3411,1225.0,2141.0
"New York, Herkimer",27184,12094.0,14619.0
"New York, Jefferson",38847,18166.0,20219.0
"New York, Kings",759671,603525.0,151872.0
"New York, Lewis",11129,4986.0,5969.0
"New York, Livingston",30127,13655.0,16030.0
"New York, Madison",29778,14692.0,14434.0
"New York, Monroe",355725,207225.0,144153.0
"New York, Montgomery",20175,9080.0,10711.0
"New York, Nassau",635414,342067.0,288758.0
"New York, New York",667271,572126.0,89906.0
"New York, Niagara",95207,47303.0,46348.0
"New York, Oneida",94313,43506.0,49256.0
"New York, Onondaga",218194,129317.0,84972.0
"New York, Ontario",51020,25103.0,25171.0
"New York, Orange",151918,78326.0,72042.0
"New York, Orleans",16574,6614.0,9708.0
"New York, Oswego",49255,24777.0,23571.0
"New York, Otsego",26101,13570.0,12026.0
"New York, Putnam",47213,21613.0,25145.0
"New York, Queens",597598,447906.0,145898.0
"New York, Rensselaer",73986,39753.0,32840.0
"New York, Richmond",166480,79311.0,86062.0
"New York, Rockland",132136,69543.0,61752.0
"New York, St. Lawrence",41242,23706.0,16956.0
"New York, Saratoga",111255,56645.0,52855.0
"New York, Schenectady",69778,38611.0,29758.0
"New York, Schoharie",14381,6009.0,8071.0
"New York, Schuyler",8600,3933.0,4542.0
"New York, Seneca",14725,7422.0,7038.0
"New York, Steuben",41891,17148.0,24203.0
"New York, Suffolk",659027,346379.0,306815.0
"New York, Sullivan",31153,16850.0,13900.0
"New York, Tioga",23090,10172.0,12536.0
"New York, Tompkins",42485,29826.0,11927.0
"New York, Ulster",86461,52539.0,32527.0
"New York, Warren",32206,16281.0,15429.0
"New York, Washington",25716,12741.0,12533.0
"New York, Wayne",41002,18184.0,22239.0
"New York, Westchester",412847,261810.0,147824.0
"New York, Wyoming",17658,6379.0,10998.0
"New York, Yates",10264,4890.0,5269.0
"North Carolina, Alamance",64353,28918.0,34859.0
"North Carolina, Alexander",17254,5167.0,11790.0
"North Carolina, Alleghany",5263,2021.0,3124.0
"North Carolina, Anson",10733,6456.0,4207.0
"North Carolina, Ashe",13069,4872.0,7916.0
"North Carolina, Avery",7943,2178.0,5681.0
"North Carolina, Beaufort",23010,9454.0,13460.0
"North Carolina, Bertie",9763,6365.0,3376.0
"North Carolina, Bladen",15480,7853.0,7532.0
"North Carolina, Brunswick",52608,21331.0,30753.0
"North Carolina, Buncombe",123795,69716.0,52494.0
"North Carolina, Burke",37443,14901.0,22102.0
"North Carolina, Cabarrus",77994,31546.0,45924.0
"North Carolina, Caldwell",35155,12081.0,22526.0
"North Carolina, Camden",4821,1597.0,3140.0
"North Carolina, Carteret",34597,11130.0,23131.0
"North Carolina, Caswell",10862,5545.0,5208.0
"North Carolina, Catawba",69451,25656.0,42993.0
"North Carolina, Chatham",32880,17862.0,14668.0
"North Carolina, Cherokee",12586,3785.0,8643.0
"North Carolina, Chowan",7512,3688.0,3773.0
"North Carolina, Clay",5543,1734.0,3707.0
"North Carolina, Cleveland",43835,17363.0,26078.0
"North Carolina, Columbus",24282,11076.0,12994.0
"North Carolina, Craven",44598,19352.0,24901.0
"North Carolina, Cumberland",127575,74693.0,52151.0
"North Carolina, Currituck",11102,3737.0,7234.0
"North Carolina, Dare",18048,8074.0,9745.0
"North Carolina, Davidson",68581,22433.0,45419.0
"North Carolina, Davie",20368,6178.0,13981.0
"North Carolina, Duplin",19904,8958.0,10834.0
"North Carolina, Durham",136897,103456.0,32353.0
"North Carolina, Edgecombe",25930,17403.0,8445.0
"North Carolina, Forsyth",166133,91085.0,73674.0
"North Carolina, Franklin",26639,13085.0,13273.0
"North Carolina, Gaston",84402,31384.0,52507.0
"North Carolina, Gates",5420,2830.0,2547.0
"North Carolina, Graham",4171,1265.0,2824.0
"North Carolina, Granville",24725,13074.0,11447.0
"North Carolina, Greene",8103,3796.0,4272.0
"North Carolina, Guilford",241771,142101.0,97718.0
"North Carolina, Halifax",25091,16047.0,8961.0
"North Carolina, Harnett",40705,16785.0,23579.0
"North Carolina, Haywood",28067,12730.0,14910.0
"North Carolina, Henderson",51614,20082.0,30930.0
"North Carolina, Hertford",10650,7513.0,3089.0
"North Carolina, Hoke",15627,9227.0,6293.0
"North Carolina, Hyde",2469,1241.0,1212.0
"North Carolina, Iredell",73162,27318.0,45148.0
"North Carolina, Jackson",16866,8766.0,7854.0
"North Carolina, Johnston",71017,26795.0,43622.0
"North Carolina, Jones",5227,2378.0,2817.0
"North Carolina, Lee",23788,10784.0,12775.0
"North Carolina, Lenoir",26897,13378.0,13401.0
"North Carolina, Lincoln",35798,11713.0,23631.0
"North Carolina, McDowell",18386,6571.0,11534.0
"North Carolina, Macon",17238,6620.0,10317.0
"North Carolina, Madison",10379,5026.0,5192.0
"North Carolina, Martin",12541,6539.0,5957.0
"North Carolina, Mecklenburg",410817,253958.0,153848.0
"North Carolina, Mitchell",7846,2238.0,5499.0
"North Carolina, Montgomery",11210,4926.0,6155.0
"North Carolina, Moore",45328,17624.0,27314.0
"North Carolina, Nash",47118,23099.0,23728.0
"North Carolina, New Hanover",100665,49145.0,50544.0
"North Carolina, Northampton",10618,6903.0,3671.0
"North Carolina, Onslow",50203,19499.0,30278.0
"North Carolina, Orange",74910,53806.0,20266.0
"North Carolina, Pamlico",6712,2838.0,3823.0
"North Carolina, Pasquotank",18180,10272.0,7778.0
"North Carolina, Pender",23749,9907.0,13618.0
"North Carolina, Perquimans",6501,2772.0,3678.0
"North Carolina, Person",18632,8446.0,10030.0
"North Carolina, Pitt",74884,40501.0,33927.0
"North Carolina, Polk",10562,4396.0,5990.0
"North Carolina, Randolph",58147,16414.0,40998.0
"North Carolina, Richmond",19327,9713.0,9424.0
"North Carolina, Robeson",40834,23058.0,17433.0
"North Carolina, Rockingham",41612,17255.0,23899.0
"North Carolina, Rowan",61560,23391.0,37451.0
"North Carolina, Rutherford",28720,9641.0,18769.0
"North Carolina, Sampson",26038,11836.0,14038.0
"North Carolina, Scotland",14217,8151.0,6005.0
"North Carolina, Stanly",28506,8878.0,19329.0
"North Carolina, Stokes",21743,6875.0,14488.0
"North Carolina, Surry",29525,10475.0,18730.0
"North Carolina, Swain",5798,2806.0,2900.0
"North Carolina, Transylvania",16909,7275.0,9401.0
"North Carolina, Tyrrell",1910,933.0,960.0
"North Carolina, Union",86089,31189.0,54123.0
"North Carolina, Vance",20871,13166.0,7606.0
"North Carolina, Wake",442245,250891.0,187001.0
"North Carolina, Warren",10195,7086.0,3063.0
"North Carolina, Washington",6454,3748.0,2670.0
"North Carolina, Watauga",28372,14558.0,13344.0
"North Carolina, Wayne",49882,22671.0,26952.0
"North Carolina, Wilkes",29724,8934.0,20288.0
"North Carolina, Wilson",37191,19652.0,17375.0
"North Carolina, Yadkin",17147,4527.0,12409.0
"North Carolina, Yancey",9717,4486.0,5045.0
"North Dakota, Adams",1271,435.0,788.0
"North Dakota, Barnes",5694,2741.0,2826.0
"North Dakota, Benson",2374,1569.0,773.0
"North Dakota, Billings",499,114.0,375.0
"North Dakota, Bottineau",3516,1387.0,2059.0
"North Dakota, Bowman",1640,478.0,1107.0
"North Dakota, Burke",943,286.0,640.0
"North Dakota, Burleigh",41772,15600.0,25443.0
"North Dakota, Cass",71419,37622.0,32566.0
"North Dakota, Cavalier",2130,930.0,1128.0
"North Dakota, Dickey",2620,1044.0,1525.0
"North Dakota, Divide",1131,464.0,630.0
"North Dakota, Dunn",1644,527.0,1080.0
"North Dakota, Eddy",1165,583.0,548.0
"North Dakota, Emmons",1837,546.0,1230.0
"North Dakota, Foster",1651,687.0,914.0
"North Dakota, Golden Valley",875,210.0,642.0
"North Dakota, Grand Forks",31153,16104.0,14520.0
"North Dakota, Grant",1329,280.0,587.0
"North Dakota, Griggs",1314,598.0,682.0
"North Dakota, Hettinger",1348,406.0,893.0
"North Dakota, Kidder",1228,422.0,752.0
"North Dakota, LaMoure",2241,868.0,1310.0
"North Dakota, Logan",1057,299.0,726.0
"North Dakota, McHenry",2416,981.0,1374.0
"North Dakota, McIntosh",1532,579.0,916.0
"North Dakota, McKenzie",2715,933.0,1740.0
"North Dakota, McLean",4736,1867.0,2767.0
"North Dakota, Mercer",4397,1476.0,2789.0
"North Dakota, Morton",13264,5079.0,7869.0
"North Dakota, Mountrail",2938,1477.0,1406.0
"North Dakota, Nelson",1752,907.0,800.0
"North Dakota, Oliver",1040,332.0,682.0
"North Dakota, Pembina",3307,1494.0,1722.0
"North Dakota, Pierce",2139,792.0,1301.0
"North Dakota, Ramsey",4762,2314.0,2361.0
"North Dakota, Ransom",2433,1371.0,998.0
"North Dakota, Renville",1346,505.0,799.0
"North Dakota, Richland",7563,3513.0,3900.0
"North Dakota, Rolette",4534,3403.0,1045.0
"North Dakota, Sargent",1927,1115.0,778.0
"North Dakota, Sheridan",803,229.0,555.0
"North Dakota, Sioux",1378,1145.0,215.0
"North Dakota, Slope",411,106.0,297.0
"North Dakota, Stark",11070,3802.0,7024.0
"North Dakota, Steele",1032,614.0,404.0
"North Dakota, Stutsman",9784,4056.0,5499.0
"North Dakota, Towner",1197,621.0,536.0
"North Dakota, Traill",4041,2136.0,1845.0
"North Dakota, Walsh",4882,2325.0,2415.0
"North Dakota, Ward",25621,10144.0,15061.0
"North Dakota, Wells",2377,841.0,1468.0
"North Dakota, Williams",9373,2921.0,6291.0
"Ohio, Adams",11388,4170.0,6914.0
"Ohio, Allen",50263,19521.0,29941.0
"Ohio, Ashland",25168,9300.0,15158.0
"Ohio, Ashtabula",44874,25027.0,18949.0
"Ohio, Athens",31098,20722.0,9742.0
"Ohio, Auglaize",23486,6727.0,16395.0
"Ohio, Belmont",32411,16302.0,15422.0
"Ohio, Brown",20113,7503.0,12192.0
"Ohio, Butler",173776,66030.0,105340.0
"Ohio, Carroll",13953,6423.0,7097.0
"Ohio, Champaign",18887,7385.0,11141.0
"Ohio, Clark",66770,31958.0,33634.0
"Ohio, Clermont",95480,31611.0,62559.0
"Ohio, Clinton",19306,6558.0,12410.0
"Ohio, Columbiana",48480,21882.0,25585.0
"Ohio, Coshocton",16863,7689.0,8675.0
"Ohio, Crawford",21173,8288.0,12316.0
"Ohio, Cuyahoga",665114,458204.0,199864.0
"Ohio, Darke",25793,7964.0,17290.0
"Ohio, Defiance",19197,8399.0,10407.0
"Ohio, Delaware",92416,36653.0,54778.0
"Ohio, Erie",41229,23148.0,17432.0
"Ohio, Fairfield",71946,29250.0,41580.0
"Ohio, Fayette",11694,4401.0,7102.0
"Ohio, Franklin",560291,334684.0,218478.0
"Ohio, Fulton",21973,9900.0,11689.0
"Ohio, Gallia",13318,4777.0,8247.0
"Ohio, Geauga",51102,21250.0,29096.0
"Ohio, Greene",83589,33540.0,48936.0
"Ohio, Guernsey",17325,7625.0,9197.0
"Ohio, Hamilton",424082,224644.0,195107.0
"Ohio, Hancock",36981,13870.0,22420.0
"Ohio, Hardin",13114,5013.0,7749.0
"Ohio, Harrison",7787,3683.0,3872.0
"Ohio, Henry",14840,6320.0,8239.0
"Ohio, Highland",19188,6857.0,11908.0
"Ohio, Hocking",12895,6231.0,6326.0
"Ohio, Holmes",11113,3141.0,7720.0
"Ohio, Huron",25582,12076.0,12884.0
"Ohio, Jackson",13993,5397.0,8219.0
"Ohio, Jefferson",35939,17635.0,17559.0
"Ohio, Knox",28231,11014.0,16640.0
"Ohio, Lake",121335,60155.0,59142.0
"Ohio, Lawrence",27194,11262.0,15415.0
"Ohio, Licking",82283,33896.0,46886.0
"Ohio, Logan",22217,7936.0,13848.0
"Ohio, Lorain",146859,85276.0,59068.0
"Ohio, Lucas",219830,142852.0,73706.0
"Ohio, Madison",17451,6532.0,10603.0
"Ohio, Mahoning",127032,79173.0,45319.0
"Ohio, Marion",29017,12870.0,15454.0
"Ohio, Medina",90451,40924.0,48189.0
"Ohio, Meigs",10354,4094.0,6015.0
"Ohio, Mercer",21271,5853.0,15100.0
"Ohio, Miami",52807,18372.0,33417.0
"Ohio, Monroe",6982,3705.0,3066.0
"Ohio, Montgomery",278511,145997.0,128679.0
"Ohio, Morgan",6608,2966.0,3440.0
"Ohio, Morrow",16643,6177.0,10067.0
"Ohio, Muskingum",39071,17730.0,20549.0
"Ohio, Noble",6172,2474.0,3450.0
"Ohio, Ottawa",23069,12049.0,10618.0
"Ohio, Paulding",9769,4165.0,5317.0
"Ohio, Perry",15404,7261.0,7721.0
"Ohio, Pickaway",23726,9077.0,14228.0
"Ohio, Pike",12506,6033.0,6162.0
"Ohio, Portage",78205,41856.0,34822.0
"Ohio, Preble",21002,6999.0,13562.0
"Ohio, Putnam",18680,5281.0,13072.0
"Ohio, Richland",61122,25727.0,34034.0
"Ohio, Ross",31840,14455.0,16759.0
"Ohio, Sandusky",30373,15601.0,14190.0
"Ohio, Scioto",32571,14926.0,16994.0
"Ohio, Seneca",27449,13087.0,13823.0
"Ohio, Shelby",23668,7317.0,15924.0
"Ohio, Stark",187545,96990.0,86743.0
"Ohio, Summit",269059,155105.0,110499.0
"Ohio, Trumbull",106888,64145.0,40164.0
"Ohio, Tuscarawas",42950,21498.0,20454.0
"Ohio, Union",24928,8761.0,15744.0
"Ohio, Van Wert",14652,5178.0,9168.0
"Ohio, Vinton",5646,2463.0,3021.0
"Ohio, Warren",106216,33398.0,71691.0
"Ohio, Washington",29932,12368.0,17019.0
"Ohio, Wayne",52142,21712.0,29342.0
"Ohio, Williams",18397,8174.0,9880.0
"Ohio, Wood",65023,34285.0,29648.0
"Ohio, Wyandot",10977,4461.0,6270.0
"Oklahoma, Adair",6690,2052.0,4638.0
"Oklahoma, Alfalfa",2434,411.0,2023.0
"Oklahoma, Atoka",4881,1370.0,3511.0
"Oklahoma, Beaver",2464,265.0,2199.0
"Oklahoma, Beckham",7397,1625.0,5772.0
"Oklahoma, Blaine",4112,1011.0,3101.0
"Oklahoma, Bryan",13733,4426.0,9307.0
"Oklahoma, Caddo",9817,3404.0,6413.0
"Oklahoma, Canadian",47854,11426.0,36428.0
"Oklahoma, Carter",18844,5603.0,13241.0
"Oklahoma, Cherokee",16380,7194.0,9186.0
"Oklahoma, Choctaw",5590,1860.0,3730.0
"Oklahoma, Cimarron",1271,152.0,1119.0
"Oklahoma, Cleveland",104430,39681.0,64749.0
"Oklahoma, Coal",2272,600.0,1672.0
"Oklahoma, Comanche",34247,14120.0,20127.0
"Oklahoma, Cotton",2483,690.0,1793.0
"Oklahoma, Craig",5931,2073.0,3858.0
"Oklahoma, Creek",28505,8318.0,20187.0
"Oklahoma, Custer",10502,2660.0,7842.0
"Oklahoma, Delaware",15362,5085.0,10277.0
"Oklahoma, Dewey",2203,346.0,1857.0
"Oklahoma, Ellis",1909,282.0,1627.0
"Oklahoma, Garfield",22612,5545.0,17067.0
"Oklahoma, Garvin",10738,3028.0,7710.0
"Oklahoma, Grady",20715,5520.0,15195.0
"Oklahoma, Grant",2350,514.0,1836.0
"Oklahoma, Greer",2114,566.0,1548.0
"Oklahoma, Harmon",1090,333.0,757.0
"Oklahoma, Harper",1563,221.0,1342.0
"Oklahoma, Haskell",4681,1474.0,3207.0
"Oklahoma, Hughes",4843,1709.0,3134.0
"Oklahoma, Jackson",8983,2264.0,6719.0
"Oklahoma, Jefferson",2457,805.0,1652.0
"Oklahoma, Johnston",3957,1249.0,2708.0
"Oklahoma, Kay",18693,5463.0,13230.0
"Oklahoma, Kingfisher",6381,1009.0,5372.0
"Oklahoma, Kiowa",3763,1226.0,2537.0
"Oklahoma, Latimer",4173,1313.0,2860.0
"Oklahoma, Le Flore",16741,5136.0,11605.0
"Oklahoma, Lincoln",13974,3504.0,10470.0
"Oklahoma, Logan",18273,5717.0,12556.0
"Oklahoma, Love",3846,1257.0,2589.0
"Oklahoma, McClain",14744,3551.0,11193.0
"Oklahoma, McCurtain",10539,2794.0,7745.0
"Oklahoma, McIntosh",8223,3320.0,4903.0
"Oklahoma, Major",3471,515.0,2956.0
"Oklahoma, Marshall",5373,1643.0,3730.0
"Oklahoma, Mayes",15983,5749.0,10234.0
"Oklahoma, Murray",5338,1592.0,3746.0
"Oklahoma, Muskogee",26583,11294.0,15289.0
"Oklahoma, Noble",5055,1174.0,3881.0
"Oklahoma, Nowata",4442,1411.0,3031.0
"Oklahoma, Okfuskee",4123,1480.0,2643.0
"Oklahoma, Oklahoma",279354,116182.0,163172.0
"Oklahoma, Okmulgee",14918,6191.0,8727.0
"Oklahoma, Osage",19658,7498.0,12160.0
"Oklahoma, Ottawa",11173,4268.0,6905.0
"Oklahoma, Pawnee",6596,2063.0,4533.0
"Oklahoma, Payne",29036,10601.0,18435.0
"Oklahoma, Pittsburg",17209,5457.0,11752.0
"Oklahoma, Pontotoc",14262,4512.0,9750.0
"Oklahoma, Pottawatomie",25663,7910.0,17753.0
"Oklahoma, Pushmataha",4473,1265.0,3208.0
"Oklahoma, Roger Mills",1789,287.0,1502.0
"Oklahoma, Rogers",38515,10772.0,27743.0
"Oklahoma, Seminole",8577,2977.0,5600.0
"Oklahoma, Sequoyah",13920,4454.0,9466.0
"Oklahoma, Stephens",18932,4538.0,14394.0
"Oklahoma, Texas",6259,923.0,5336.0
"Oklahoma, Tillman",3237,1042.0,2195.0
"Oklahoma, Tulsa",254496,96133.0,158363.0
"Oklahoma, Wagoner",30251,8810.0,21441.0
"Oklahoma, Washington",22765,6308.0,16457.0
"Oklahoma, Washita",4776,1052.0,3724.0
"Oklahoma, Woods",3916,873.0,3043.0
"Oklahoma, Woodward",7754,1350.0,6404.0
"Oregon, Baker",8777,2805.0,5650.0
"Oregon, Benton",46478,29901.0,15264.0
"Oregon, Clackamas",191878,103476.0,83595.0
"Oregon, Clatsop",18548,10701.0,7192.0
"Oregon, Columbia",24768,13390.0,10413.0
"Oregon, Coos",30951,14401.0,15354.0
"Oregon, Crook",10352,3632.0,6371.0
"Oregon, Curry",12332,5230.0,6646.0
"Oregon, Deschutes",79782,38819.0,39064.0
"Oregon, Douglas",52937,20298.0,30919.0
"Oregon, Gilliam",1110,430.0,648.0
"Oregon, Grant",3909,1006.0,2785.0
"Oregon, Harney",3683,950.0,2595.0
"Oregon, Hood River",9830,6302.0,3265.0
"Oregon, Jackson",101047,49090.0,49043.0
"Oregon, Jefferson",8318,3682.0,4402.0
"Oregon, Josephine",42049,17412.0,22973.0
"Oregon, Klamath",29399,9370.0,19113.0
"Oregon, Lake",3688,957.0,2638.0
"Oregon, Lane",182910,114037.0,63835.0
"Oregon, Lincoln",23889,14258.0,8791.0
"Oregon, Linn",51982,22163.0,28071.0
"Oregon, Malheur",10433,2949.0,7157.0
"Oregon, Marion",124563,61816.0,59059.0
"Oregon, Morrow",4058,1410.0,2509.0
"Oregon, Multnomah",364710,279696.0,75171.0
"Oregon, Polk",36207,17536.0,17714.0
"Oregon, Sherman",1047,385.0,634.0
"Oregon, Tillamook",13297,7072.0,5757.0
"Oregon, Umatilla",25523,9484.0,15254.0
"Oregon, Union",12594,4613.0,7581.0
"Oregon, Wallowa",4465,1492.0,2836.0
"Oregon, Wasco",11380,5906.0,5103.0
"Oregon, Washington",236632,141544.0,89185.0
"Oregon, Wheeler",812,281.0,498.0
"Oregon, Yamhill",43526,20797.0,21390.0
"Pennsylvania, Adams",44489,17633.0,26349.0
"Pennsylvania, Allegheny",651380,373153.0,272347.0
"Pennsylvania, Armstrong",30072,11138.0,18542.0
"Pennsylvania, Beaver",84463,40499.0,42895.0
"Pennsylvania, Bedford",22441,6059.0,16124.0
"Pennsylvania, Berks",179896,97047.0,80513.0
"Pennsylvania, Blair",53081,19813.0,32708.0
"Pennsylvania, Bradford",25782,10306.0,15057.0
"Pennsylvania, Bucks",332923,179031.0,150248.0
"Pennsylvania, Butler",90355,32260.0,57074.0
"Pennsylvania, Cambria",65622,32451.0,31995.0
"Pennsylvania, Cameron",2311,879.0,1323.0
"Pennsylvania, Carbon",26919,13464.0,12957.0
"Pennsylvania, Centre",75737,41950.0,32992.0
"Pennsylvania, Chester",254305,137833.0,114421.0
"Pennsylvania, Clarion",17765,6756.0,10737.0
"Pennsylvania, Clearfield",33774,14555.0,18662.0
"Pennsylvania, Clinton",14793,7097.0,7504.0
"Pennsylvania, Columbia",28041,13230.0,14477.0
"Pennsylvania, Crawford",38074,16780.0,20750.0
"Pennsylvania, Cumberland",113298,48306.0,63739.0
"Pennsylvania, Dauphin",129526,69975.0,58238.0
"Pennsylvania, Delaware",281082,169030.0,109322.0
"Pennsylvania, Elk",14258,7290.0,6676.0
"Pennsylvania, Erie",127642,75775.0,50351.0
"Pennsylvania, Fayette",52554,25866.0,26081.0
"Pennsylvania, Forest",2444,1038.0,1366.0
"Pennsylvania, Franklin",63635,21169.0,41906.0
"Pennsylvania, Fulton",6306,1576.0,4642.0
"Pennsylvania, Greene",15961,7829.0,7889.0
"Pennsylvania, Huntingdon",18646,6621.0,11745.0
"Pennsylvania, Indiana",37299,17065.0,19727.0
"Pennsylvania, Jefferson",18801,6447.0,12057.0
"Pennsylvania, Juniata",9711,3068.0,6484.0
"Pennsylvania, Lackawanna",107866,67520.0,39488.0
"Pennsylvania, Lancaster",228097,99586.0,126568.0
"Pennsylvania, Lawrence",42084,19711.0,21851.0
"Pennsylvania, Lebanon",58252,23310.0,34314.0
"Pennsylvania, Lehigh",152464,87089.0,63382.0
"Pennsylvania, Luzerne",135163,72492.0,61127.0
"Pennsylvania, Lycoming",49235,18381.0,30280.0
"Pennsylvania, McKean",15947,6465.0,9224.0
"Pennsylvania, Mercer",53796,26411.0,26565.0
"Pennsylvania, Mifflin",16501,5375.0,10929.0
"Pennsylvania, Monroe",68385,39453.0,28293.0
"Pennsylvania, Montgomery",422411,253393.0,165552.0
"Pennsylvania, Montour",8023,3364.0,4574.0
"Pennsylvania, Northampton",135581,75255.0,58551.0
"Pennsylvania, Northumberland",33916,14329.0,19018.0
"Pennsylvania, Perry",19733,6396.0,13058.0
"Pennsylvania, Philadelphia",717155,595980.0,117221.0
"Pennsylvania, Pike",24297,11493.0,12518.0
"Pennsylvania, Potter",7507,2300.0,5109.0
"Pennsylvania, Schuylkill",63054,28300.0,33767.0
"Pennsylvania, Snyder",15479,5382.0,9900.0
"Pennsylvania, Somerset",35167,12878.0,21686.0
"Pennsylvania, Sullivan",3120,1233.0,1841.0
"Pennsylvania, Susquehanna",19283,8381.0,10633.0
"Pennsylvania, Tioga",17965,6390.0,11326.0
"Pennsylvania, Union",17400,7333.0,9859.0
"Pennsylvania, Venango",23288,9238.0,13718.0
"Pennsylvania, Warren",18494,8537.0,9685.0
"Pennsylvania, Washington",98002,46122.0,50752.0
"Pennsylvania, Wayne",22833,9892.0,12702.0
"Pennsylvania, Westmoreland",176785,72721.0,102294.0
"Pennsylvania, Wyoming",13129,5985.0,6983.0
"Pennsylvania, York",194183,82839.0,109268.0
"Rhode Island, Bristol",25905,16162.0,9260.0
"Rhode Island, Kent",84074,48406.0,33780.0
"Rhode Island, Newport",41997,25479.0,15717.0
"Rhode Island, Providence",253630,167442.0,81010.0
"Rhode Island, Washington",66160,39082.0,25624.0
"South Carolina, Abbeville",11001,4593.0,6264.0
"South Carolina, Aiken",69770,26101.0,42849.0
"South Carolina, Allendale",4024,3029.0,947.0
"South Carolina, Anderson",73787,24132.0,48690.0
"South Carolina, Bamberg",6814,4426.0,2309.0
"South Carolina, Barnwell",9798,4931.0,4769.0
"South Carolina, Beaufort",68870,30396.0,37821.0
"South Carolina, Berkeley",64781,27755.0,36205.0
"South Carolina, Calhoun",7738,3970.0,3695.0
"South Carolina, Charleston",154434,82698.0,69822.0
"South Carolina, Cherokee",20766,7215.0,13305.0
"South Carolina, Chester",13981,7478.0,6318.0
"South Carolina, Chesterfield",16359,7842.0,8325.0
"South Carolina, Clarendon",15552,8673.0,6758.0
"South Carolina, Colleton",17321,8616.0,8525.0
"South Carolina, Darlington",29334,14505.0,14544.0
"South Carolina, Dillon",13417,7408.0,5874.0
"South Carolina, Dorchester",52405,21806.0,29929.0
"South Carolina, Edgefield",11520,5075.0,6334.0
"South Carolina, Fairfield",11619,7591.0,3912.0
"South Carolina, Florence",58373,28012.0,29861.0
"South Carolina, Georgetown",30290,14199.0,15790.0
"South Carolina, Greenville",190657,70886.0,116363.0
"South Carolina, Greenwood",29667,12348.0,16995.0
"South Carolina, Hampton",9350,5816.0,3439.0
"South Carolina, Horry",104798,38879.0,64609.0
"South Carolina, Jasper",8854,5389.0,3365.0
"South Carolina, Kershaw",27985,11226.0,16466.0
"South Carolina, Lancaster",28921,12139.0,16441.0
"South Carolina, Laurens",26282,10578.0,15334.0
"South Carolina, Lee",9153,5960.0,3074.0
"South Carolina, Lexington",109512,33303.0,74960.0
"South Carolina, McCormick",5232,2755.0,2437.0
"South Carolina, Marion",15174,9608.0,5416.0
"South Carolina, Marlboro",10876,6794.0,3996.0
"South Carolina, Newberry",16524,6708.0,9616.0
"South Carolina, Oconee",31132,9481.0,21164.0
"South Carolina, Orangeburg",39754,27263.0,12115.0
"South Carolina, Pickens",45128,11691.0,32552.0
"South Carolina, Richland",165037,105656.0,57941.0
"South Carolina, Saluda",8603,3323.0,5191.0
"South Carolina, Spartanburg",108328,41632.0,65042.0
"South Carolina, Sumter",44358,25431.0,18581.0
"South Carolina, Union",13551,5935.0,7449.0
"South Carolina, Williamsburg",16443,11279.0,5004.0
"South Carolina, York",93696,37918.0,54500.0
"South Dakota, Aurora",1468,655.0,794.0
"South Dakota, Beadle",7630,3493.0,4054.0
"South Dakota, Bennett",1189,557.0,614.0
"South Dakota, Bon Homme",3116,1367.0,1712.0
"South Dakota, Brookings",13789,7207.0,6431.0
"South Dakota, Brown",17253,9041.0,8067.0
"South Dakota, Brule",2406,965.0,1407.0
"South Dakota, Buffalo",612,454.0,156.0
"South Dakota, Butte",4205,1306.0,2821.0
"South Dakota, Campbell",844,243.0,591.0
"South Dakota, Charles Mix",3937,1807.0,2109.0
"South Dakota, Clark",1920,830.0,1065.0
"South Dakota, Clay",6159,3808.0,2296.0
"South Dakota, Codington",12076,5595.0,6374.0
"South Dakota, Corson",1390,837.0,535.0
"South Dakota, Custer",4450,1475.0,2909.0
"South Dakota, Davison",8365,3554.0,4731.0
"South Dakota, Day",3178,1785.0,1372.0
"South Dakota, Deuel",2178,1054.0,1088.0
"South Dakota, Dewey",2005,1328.0,659.0
"South Dakota, Douglas",1735,424.0,1293.0
"South Dakota, Edmunds",2053,819.0,1213.0
"South Dakota, Fall River",3755,1338.0,2348.0
"South Dakota, Faulk",1174,426.0,739.0
"South Dakota, Grant",3774,1786.0,1951.0
"South Dakota, Gregory",2218,771.0,1423.0
"South Dakota, Haakon",1141,187.0,939.0
"South Dakota, Hamlin",2737,1043.0,1661.0
"South Dakota, Hand",1981,718.0,1247.0
"South Dakota, Hanson",2414,961.0,1426.0
"South Dakota, Harding",722,135.0,575.0
"South Dakota, Hughes",8386,3037.0,5298.0
"South Dakota, Hutchinson",3561,1242.0,2285.0
"South Dakota, Hyde",776,226.0,547.0
"South Dakota, Jackson",1118,435.0,668.0
"South Dakota, Jerauld",1092,542.0,546.0
"South Dakota, Jones",618,147.0,463.0
"South Dakota, Kingsbury",2739,1277.0,1435.0
"South Dakota, Lake",6076,3033.0,2993.0
"South Dakota, Lawrence",11876,4932.0,6787.0
"South Dakota, Lincoln",20601,8642.0,11803.0
"South Dakota, Lyman",1623,710.0,894.0
"South Dakota, McCook",2905,1219.0,1646.0
"South Dakota, McPherson",1364,441.0,915.0
"South Dakota, Marshall",2177,1261.0,900.0
"South Dakota, Meade",11465,3751.0,7515.0
