Location,2008,total_votes,2008_democrat_votes,2008_republican_votes
"Missouri, Lawrence",38508.0,16637,5097.0,11263.0
"Missouri, Lewis",10196.0,4502,1837.0,2594.0
"Missouri, Lincoln",51847.0,23550,10234.0,12924.0
"Missouri, Linn",12788.0,5931,2638.0,3140.0
"Missouri, Livingston",14929.0,6552,2435.0,3993.0
"Missouri, McDonald",22943.0,8135,2454.0,5499.0
"Missouri, Macon",15512.0,7474,2784.0,4586.0
"Missouri, Madison",12396.0,5028,2042.0,2897.0
"Missouri, Maries",9191.0,4548,1599.0,2853.0
"Missouri, Marion",28550.0,12553,4703.0,7705.0
"Missouri, Mercer",3748.0,1748,519.0,1169.0
"Missouri, Miller",24867.0,11535,3553.0,7797.0
"Missouri, Mississippi",14087.0,5356,2247.0,3034.0
"Missouri, Moniteau",15424.0,6665,2084.0,4467.0
"Missouri, Monroe",9157.0,4314,1703.0,2533.0
"Missouri, Montgomery",12273.0,5856,2347.0,3428.0
"Missouri, Morgan",20745.0,9149,3565.0,5451.0
"Missouri, New Madrid",18805.0,8092,3370.0,4593.0
"Missouri, Newton",57600.0,25406,7450.0,17637.0
"Missouri, Nodaway",23026.0,10219,4493.0,5568.0
"Missouri, Oregon",10697.0,4591,1811.0,2652.0
"Missouri, Osage",13753.0,7079,1907.0,5062.0
"Missouri, Ozark",9718.0,4686,1661.0,2918.0
"Missouri, Pemiscot",18552.0,7047,3029.0,3954.0
"Missouri, Perry",18976.0,8647,3005.0,5527.0
"Missouri, Pettis",41565.0,18208,6932.0,11018.0
"Missouri, Phelps",44200.0,19438,7394.0,11706.0
"Missouri, Pike",18602.0,7881,3487.0,4268.0
"Missouri, Platte",87003.0,46480,21459.0,24460.0
"Missouri, Polk",30790.0,13697,4553.0,8956.0
"Missouri, Pulaski",48300.0,15000,5249.0,9552.0
"Missouri, Putnam",5028.0,2339,695.0,1591.0
"Missouri, Ralls",10117.0,5084,2041.0,2987.0
"Missouri, Randolph",25597.0,10624,3984.0,6457.0
"Missouri, Ray",23764.0,11053,5241.0,5593.0
"Missouri, Reynolds",6688.0,3287,1418.0,1782.0
"Missouri, Ripley",14039.0,5363,1795.0,3407.0
"Missouri, St. Charles",351179.0,188529,84183.0,102550.0
"Missouri, St. Clair",9757.0,4988,1886.0,2981.0
"Missouri, Ste. Genevieve",18186.0,8825,4979.0,3732.0
"Missouri, St. Francois",64280.0,24550,11540.0,12660.0
"Missouri, Saline",22967.0,9848,4712.0,4962.0
"Missouri, Schuyler",4383.0,1983,775.0,1139.0
"Missouri, Scotland",4818.0,2098,793.0,1249.0
"Missouri, Scott",39293.0,18026,6258.0,11563.0
"Missouri, Shannon",8420.0,3838,1637.0,2075.0
"Missouri, Shelby",6421.0,3316,1114.0,2166.0
"Missouri, Stoddard",30062.0,13262,3899.0,9172.0
"Missouri, Stone",32119.0,16387,5029.0,11147.0
"Missouri, Sullivan",6736.0,2869,1173.0,1607.0
"Missouri, Taney",49711.0,21664,6683.0,14736.0
"Missouri, Texas",25597.0,10851,3410.0,7215.0
"Missouri, Vernon",20891.0,8878,3381.0,5334.0
"Missouri, Warren",31975.0,15576,6705.0,8675.0
"Missouri, Washington",25113.0,9614,4711.0,4706.0
"Missouri, Wayne",13397.0,6154,2243.0,3784.0
"Missouri, Webster",35938.0,16356,5685.0,10431.0
"Missouri, Worth",2166.0,1174,427.0,707.0
"Missouri, Wright",18904.0,8514,2557.0,5784.0
"Montana, Beaverhead",9166.0,4763,1617.0,3008.0
"Montana, Big Horn",12564.0,5219,3516.0,1628.0
"Montana, Blaine",6401.0,3014,1702.0,1139.0
"Montana, Broadwater",5261.0,2775,854.0,1853.0
"Montana, Carbon",9965.0,5750,2443.0,3108.0
"Montana, Carter",1172.0,866,111.0,573.0
"Montana, Cascade",80529.0,35396,17664.0,16857.0
"Montana, Chouteau",5774.0,2866,1122.0,1634.0
"Montana, Custer",11515.0,5482,2267.0,3047.0
"Montana, Daniels",1704.0,1073,343.0,694.0
"Montana, Dawson",8925.0,4450,1593.0,2639.0
"Montana, Deer Lodge",9351.0,5074,3402.0,1502.0
"Montana, Fallon",2807.0,1539,318.0,1064.0
"Montana, Fergus",11448.0,6232,1933.0,4108.0
"Montana, Flathead",90260.0,43744,16138.0,25559.0
"Montana, Gallatin",88932.0,48169,24205.0,22578.0
"Montana, Garfield",1205.0,727,110.0,598.0
"Montana, Glacier",13109.0,4971,3423.0,1451.0
"Montana, Golden Valley",890.0,492,124.0,343.0
"Montana, Granite",3031.0,1718,601.0,1013.0
"Montana, Hill",15889.0,6661,3596.0,2787.0
"Montana, Jefferson",11203.0,6341,2582.0,3538.0
"Montana, Judith Basin",2071.0,1236,397.0,801.0
"Montana, Lake",28515.0,13919,6766.0,6498.0
"Montana, Lewis and Clark",61747.0,33433,17114.0,14966.0
"Montana, Liberty",2225.0,1001,367.0,594.0
"Montana, Lincoln",19541.0,9227,3025.0,5704.0
"Montana, McCone",1720.0,1106,321.0,726.0
"Montana, Madison",7674.0,4568,1607.0,2822.0
"Montana, Meagher",1893.0,966,298.0,624.0
"Montana, Mineral",4177.0,2021,845.0,1053.0
"Montana, Missoula",107747.0,59104,36531.0,20743.0
"Montana, Musselshell",4423.0,2306,636.0,1581.0
"Montana, Park",15896.0,9815,4173.0,4376.0
"Montana, Petroleum",481.0,300,68.0,227.0
"Montana, Phillips",4182.0,2224,638.0,1423.0
"Montana, Pondera",6117.0,2885,1223.0,1588.0
"Montana, Powder River",1756.0,1404,208.0,802.0
"Montana, Powell",7036.0,2940,1021.0,1683.0
"Montana, Prairie",1123.0,830,211.0,503.0
"Montana, Ravalli",40223.0,22101,8400.0,13002.0
"Montana, Richland",9430.0,4516,1203.0,3184.0
"Montana, Roosevelt",10129.0,4947,2564.0,1473.0
"Montana, Rosebud",9095.0,3810,1919.0,1768.0
"Montana, Sanders",11433.0,5868,1970.0,3563.0
"Montana, Sheridan",3385.0,2006,953.0,987.0
"Montana, Silver Bow",33812.0,16969,11676.0,4818.0
"Montana, Stillwater",8945.0,4667,1512.0,2991.0
"Montana, Sweet Grass",3755.0,2299,541.0,1494.0
"Montana, Teton",6143.0,3272,1294.0,1874.0
"Montana, Toole",5079.0,2121,737.0,1317.0
"Montana, Treasure",754.0,486,156.0,314.0
"Montana, Valley",7415.0,4426,1645.0,2121.0
"Montana, Wheatland",2151.0,983,289.0,657.0
"Montana, Wibaux",986.0,563,146.0,379.0
"Montana, Yellowstone",144255.0,70431,32038.0,36483.0
"Nebraska, Adams",31160.0,13210,4685.0,8252.0
"Nebraska, Antelope",6704.0,3185,757.0,2383.0
"Nebraska, Arthur",453.0,263,39.0,217.0
"Nebraska, Banner",677.0,416,62.0,348.0
"Nebraska, Blaine",456.0,316,43.0,266.0
"Nebraska, Boone",5548.0,2836,742.0,2042.0
"Nebraska, Box Butte",11482.0,4979,1886.0,2932.0
"Nebraska, Boyd",2102.0,1110,250.0,839.0
"Nebraska, Brown",3149.0,1567,311.0,1208.0
"Nebraska, Buffalo",45343.0,19293,5867.0,13097.0
"Nebraska, Burt",6967.0,3387,1413.0,1907.0
"Nebraska, Butler",8355.0,3839,1190.0,2557.0
"Nebraska, Cass",25322.0,12122,4753.0,7120.0
"Nebraska, Cedar",8839.0,4174,1190.0,2912.0
"Nebraska, Chase",3865.0,1844,341.0,1477.0
"Nebraska, Cherry",5752.0,3059,599.0,2360.0
"Nebraska, Cheyenne",10150.0,4839,1173.0,3572.0
"Nebraska, Clay",6543.0,3033,780.0,2177.0
"Nebraska, Colfax",10083.0,3203,1125.0,2018.0
"Nebraska, Cuming",9215.0,4087,1274.0,2732.0
"Nebraska, Custer",11001.0,5578,1192.0,4301.0
"Nebraska, Dakota",20559.0,6396,2994.0,3292.0
"Nebraska, Dawes",9134.0,3775,1285.0,2376.0
"Nebraska, Dawson",24160.0,7986,2399.0,5460.0
"Nebraska, Deuel",1986.0,993,243.0,732.0
"Nebraska, Dixon",6004.0,2794,946.0,1785.0
"Nebraska, Dodge",36548.0,15550,6689.0,8557.0
"Nebraska, Douglas",504547.0,226701,116810.0,106291.0
"Nebraska, Dundy",1973.0,1019,218.0,783.0
"Nebraska, Fillmore",5940.0,2947,962.0,1913.0
"Nebraska, Franklin",3167.0,1552,442.0,1079.0
"Nebraska, Frontier",2786.0,1404,349.0,1034.0
"Nebraska, Furnas",4873.0,2328,556.0,1725.0
"Nebraska, Gage",22574.0,10160,4473.0,5435.0
"Nebraska, Garden",2004.0,1138,283.0,844.0
"Nebraska, Garfield",2001.0,1030,212.0,800.0
"Nebraska, Gosper",2049.0,1048,260.0,776.0
"Nebraska, Grant",653.0,367,41.0,318.0
"Nebraska, Greeley",2548.0,1199,458.0,715.0
"Nebraska, Hall",56795.0,21271,7855.0,12977.0
"Nebraska, Hamilton",9157.0,4799,1332.0,3389.0
"Nebraska, Harlan",3435.0,1766,402.0,1329.0
"Nebraska, Hayes",986.0,553,85.0,461.0
"Nebraska, Hitchcock",2927.0,1379,346.0,1001.0
"Nebraska, Holt",10399.0,4974,1089.0,3746.0
"Nebraska, Hooker",734.0,438,75.0,355.0
"Nebraska, Howard",6261.0,2996,1083.0,1847.0
"Nebraska, Jefferson",7684.0,3697,1520.0,2103.0
"Nebraska, Johnson",5203.0,2110,914.0,1142.0
"Nebraska, Kearney",6554.0,3150,876.0,2224.0
"Nebraska, Keith",8290.0,3968,974.0,2942.0
"Nebraska, Keya Paha",836.0,533,115.0,409.0
"Nebraska, Kimball",3761.0,1811,439.0,1346.0
"Nebraska, Knox",8708.0,4084,1255.0,2728.0
"Nebraska, Lancaster",279605.0,127490,65734.0,59398.0
"Nebraska, Lincoln",36301.0,16277,5046.0,10817.0
"Nebraska, Logan",730.0,416,81.0,327.0
"Nebraska, Loup",630.0,393,86.0,302.0
"Nebraska, McPherson",558.0,293,45.0,240.0
"Nebraska, Madison",34319.0,14045,4142.0,9655.0
"Nebraska, Merrick",7734.0,3431,986.0,2375.0
"Nebraska, Morrill",5079.0,2351,557.0,1725.0
"Nebraska, Nance",3745.0,1707,549.0,1116.0
"Nebraska, Nemaha",7280.0,3474,1240.0,2134.0
"Nebraska, Nuckolls",4571.0,2221,657.0,1498.0
"Nebraska, Otoe",15728.0,7092,2915.0,4033.0
"Nebraska, Pawnee",2711.0,1384,483.0,859.0
"Nebraska, Perkins",2949.0,1420,310.0,1092.0
"Nebraska, Phelps",9195.0,4473,1050.0,3360.0
"Nebraska, Pierce",7286.0,3226,783.0,2385.0
"Nebraska, Platte",31527.0,13420,3796.0,9373.0
"Nebraska, Polk",5402.0,2543,668.0,1822.0
"Nebraska, Red Willow",11034.0,5044,1216.0,3735.0
"Nebraska, Richardson",8413.0,3968,1513.0,2342.0
"Nebraska, Rock",1554.0,801,139.0,640.0
"Nebraska, Saline",14048.0,5251,2674.0,2434.0
"Nebraska, Sarpy",152762.0,68022,28010.0,38816.0
"Nebraska, Saunders",20446.0,10212,3767.0,6188.0
"Nebraska, Scotts Bluff",36536.0,14730,4745.0,9708.0
"Nebraska, Seward",16653.0,7529,2703.0,4647.0
"Nebraska, Sheridan",5500.0,2462,454.0,1941.0
"Nebraska, Sherman",3147.0,1572,585.0,950.0
"Nebraska, Sioux",1360.0,732,117.0,603.0
"Nebraska, Stanton",6145.0,2495,664.0,1781.0
"Nebraska, Thayer",5253.0,2659,860.0,1749.0
"Nebraska, Thomas",661.0,390,51.0,331.0
"Nebraska, Thurston",6821.0,2126,1120.0,972.0
"Nebraska, Valley",4228.0,2423,706.0,1657.0
"Nebraska, Washington",20101.0,10320,3711.0,6425.0
"Nebraska, Wayne",9481.0,3808,1249.0,2503.0
"Nebraska, Webster",3771.0,1817,552.0,1233.0
"Nebraska, Wheeler",831.0,440,96.0,334.0
"Nebraska, York",13881.0,6568,1607.0,4848.0
"Nevada, Churchill",25049.0,10605,3494.0,6832.0
"Nevada, Clark",1912349.0,651172,380765.0,257078.0
"Nevada, Douglas",47270.0,25904,10672.0,14648.0
"Nevada, Elko",47634.0,16019,4541.0,10969.0
"Nevada, Esmeralda",820.0,439,104.0,303.0
"Nevada, Eureka",1778.0,745,144.0,564.0
"Nevada, Humboldt",15958.0,5664,1909.0,3586.0
"Nevada, Lander",5521.0,2102,577.0,1466.0
"Nevada, Lincoln",5106.0,2107,518.0,1498.0
"Nevada, Lyon",52156.0,21103,8405.0,12154.0
"Nevada, Mineral",4781.0,2307,1082.0,1131.0
"Nevada, Nye",44367.0,17491,7226.0,9537.0
"Nevada, Pershing",6665.0,1836,673.0,1075.0
"Nevada, Storey",4099.0,2418,1102.0,1247.0
"Nevada, Washoe",414793.0,180414,99671.0,76880.0
"Nevada, White Pine",9732.0,3842,1230.0,2440.0
"Nevada, Carson City",55552.0,23680,11623.0,11419.0
"New Hampshire, Belknap",60239.0,33614,16796.0,16402.0
"New Hampshire, Carroll",48013.0,29056,15221.0,13387.0
"New Hampshire, Cheshire",77472.0,42823,26971.0,15205.0
"New Hampshire, Coos",33488.0,16348,9532.0,6558.0
"New Hampshire, Grafton",88745.0,49890,31446.0,17687.0
"New Hampshire, Hillsborough",399556.0,204709,104820.0,97178.0
"New Hampshire, Merrimack",147170.0,80106,45078.0,34010.0
"New Hampshire, Rockingham",294996.0,167822,83723.0,81917.0
"New Hampshire, Strafford",122460.0,63848,37990.0,25021.0
"New Hampshire, Sullivan",43767.0,22754,13249.0,9169.0
"New Jersey, Atlantic",273014.0,118073,67830.0,49902.0
"New Jersey, Bergen",895328.0,412638,225367.0,186118.0
"New Jersey, Burlington",446831.0,221414,131219.0,89626.0
"New Jersey, Camden",513853.0,233593,159259.0,73819.0
"New Jersey, Cape May",97550.0,50381,22893.0,27288.0
"New Jersey, Cumberland",155738.0,57484,34919.0,22360.0
"New Jersey, Essex",778165.0,315004,240306.0,74063.0
"New Jersey, Gloucester",286072.0,137982,77267.0,60315.0
"New Jersey, Hudson",619533.0,210148,154140.0,55360.0
"New Jersey, Hunterdon",128449.0,69099,29776.0,39092.0
"New Jersey, Mercer",364119.0,158549,107926.0,50223.0
"New Jersey, Middlesex",799191.0,318379,193812.0,123695.0
"New Jersey, Monmouth",627348.0,309915,148737.0,160433.0
"New Jersey, Morris",489743.0,245148,112275.0,132331.0
"New Jersey, Ocean",569485.0,271460,110189.0,160677.0
"New Jersey, Passaic",494904.0,186196,113257.0,72552.0
"New Jersey, Salem",65974.0,30959,16044.0,14816.0
"New Jersey, Somerset",318856.0,149763,79321.0,70085.0
"New Jersey, Sussex",150145.0,73340,28840.0,44184.0
"New Jersey, Union",527528.0,220650,141417.0,78768.0
"New Jersey, Warren",109264.0,48323,20628.0,27500.0
"New Mexico, Bernalillo",646879.0,285778,171556.0,110521.0
"New Mexico, Catron",3631.0,2112,664.0,1398.0
"New Mexico, Chaves",64378.0,22112,8197.0,13651.0
"New Mexico, Cibola",27259.0,9097,5827.0,3131.0
"New Mexico, Colfax",13764.0,6384,3490.0,2805.0
"New Mexico, Curry",45512.0,14438,4670.0,9599.0
"New Mexico, De Baca",2000.0,1044,359.0,676.0
"New Mexico, Eddy",52566.0,20093,7351.0,12500.0
"New Mexico, Grant",29921.0,13755,8142.0,5406.0
"New Mexico, Guadalupe",4701.0,2196,1557.0,620.0
"New Mexico, Harding",690.0,626,260.0,358.0
"New Mexico, Hidalgo",5022.0,1951,993.0,936.0
"New Mexico, Lea",62737.0,18645,5108.0,13347.0
"New Mexico, Lincoln",20458.0,9696,3535.0,6001.0
"New Mexico, Los Alamos",17924.0,11069,5824.0,5064.0
"New Mexico, Luna",25375.0,8340,4311.0,3870.0
"New Mexico, McKinley",70449.0,23207,16572.0,6382.0
"New Mexico, Mora",4909.0,2760,2168.0,569.0
"New Mexico, Otero",62498.0,21766,8610.0,12806.0
"New Mexico, Quay",8978.0,3996,1547.0,2367.0
"New Mexico, Rio Arriba",40008.0,16940,12703.0,4086.0
"New Mexico, Roosevelt",19074.0,6720,2303.0,4311.0
"New Mexico, Sandoval",125368.0,58630,32669.0,25193.0
"New Mexico, San Juan",126905.0,46511,18028.0,27869.0
"New Mexico, San Miguel",29234.0,12941,10320.0,2478.0
"New Mexico, Santa Fe",141704.0,72223,55567.0,15807.0
"New Mexico, Sierra",11914.0,5485,2352.0,3017.0
"New Mexico, Socorro",17966.0,7895,4696.0,3032.0
"New Mexico, Taos",32467.0,16886,13816.0,2866.0
"New Mexico, Torrance",16257.0,6941,3087.0,3735.0
"New Mexico, Union",4380.0,1742,492.0,1227.0
"New Mexico, Valencia",74879.0,28899,15366.0,13136.0
"New York, Albany",303739.0,147136,93937.0,50586.0
"New York, Allegany",49177.0,18368,7016.0,11013.0
"New York, Bronx",1363488.0,381286,338261.0,41683.0
"New York, Broome",201029.0,88718,47204.0,40077.0
"New York, Cattaraugus",80761.0,32588,14307.0,17770.0
"New York, Cayuga",80482.0,33992,18128.0,15243.0
"New York, Chautauqua",135229.0,58772,29129.0,28579.0
"New York, Chemung",88503.0,38695,18888.0,19364.0
"New York, Chenango",51326.0,20847,10100.0,10337.0
"New York, Clinton",82401.0,33314,20216.0,12579.0
"New York, Columbia",63253.0,31408,17556.0,13337.0
"New York, Cortland",49537.0,21900,11861.0,9678.0
"New York, Delaware",48363.0,20389,9462.0,10524.0
"New York, Dutchess",296267.0,132254,71060.0,59628.0
"New York, Erie",920571.0,441985,256299.0,178815.0
"New York, Essex",39435.0,18591,10390.0,7913.0
"New York, Franklin",51907.0,17496,10571.0,6676.0
"New York, Fulton",55584.0,21805,9695.0,11709.0
"New York, Genesee",59895.0,26866,10762.0,15705.0
"New York, Greene",49467.0,22315,9850.0,12059.0
"New York, Hamilton",4893.0,3411,1225.0,2141.0
"New York, Herkimer",64404.0,27184,12094.0,14619.0
"New York, Jefferson",115033.0,38847,18166.0,20219.0
"New York, Kings",2460361.0,759671,603525.0,151872.0
"New York, Lewis",26878.0,11129,4986.0,5969.0
"New York, Livingston",65637.0,30127,13655.0,16030.0
"New York, Madison",73075.0,29778,14692.0,14434.0
"New York, Monroe",741018.0,355725,207225.0,144153.0
"New York, Montgomery",49951.0,20175,9080.0,10711.0
"New York, Nassau",1325129.0,635414,342067.0,288758.0
"New York, New York",1587022.0,667271,572126.0,89906.0
"New York, Niagara",215793.0,95207,47303.0,46348.0
"New York, Oneida",234482.0,94313,43506.0,49256.0
"New York, Onondaga",463472.0,218194,129317.0,84972.0
"New York, Ontario",106302.0,51020,25103.0,25171.0
"New York, Orange",370201.0,151918,78326.0,72042.0
"New York, Orleans",43254.0,16574,6614.0,9708.0
"New York, Oswego",122366.0,49255,24777.0,23571.0
"New York, Otsego",62561.0,26101,13570.0,12026.0
"New York, Putnam",99537.0,47213,21613.0,25145.0
"New York, Queens",2193623.0,597598,447906.0,145898.0
"New York, Rensselaer",159011.0,73986,39753.0,32840.0
"New York, Richmond",463701.0,166480,79311.0,86062.0
"New York, Rockland",305413.0,132136,69543.0,61752.0
"New York, St. Lawrence",111684.0,41242,23706.0,16956.0
"New York, Saratoga",217282.0,111255,56645.0,52855.0
"New York, Schenectady",153360.0,69778,38611.0,29758.0
"New York, Schoharie",32890.0,14381,6009.0,8071.0
"New York, Schuyler",18644.0,8600,3933.0,4542.0
"New York, Seneca",35370.0,14725,7422.0,7038.0
"New York, Steuben",98726.0,41891,17148.0,24203.0
"New York, Suffolk",1480218.0,659027,346379.0,306815.0
"New York, Sullivan",77755.0,31153,16850.0,13900.0
"New York, Tioga",51498.0,23090,10172.0,12536.0
"New York, Tompkins",100383.0,42485,29826.0,11927.0
"New York, Ulster",183174.0,86461,52539.0,32527.0
"New York, Warren",65848.0,32206,16281.0,15429.0
"New York, Washington",63252.0,25716,12741.0,12533.0
"New York, Wayne",93739.0,41002,18184.0,22239.0
"New York, Westchester",937449.0,412847,261810.0,147824.0
"New York, Wyoming",42281.0,17658,6379.0,10998.0
"New York, Yates",25352.0,10264,4890.0,5269.0
"North Carolina, Alamance",147704.0,64353,28918.0,34859.0
"North Carolina, Alexander",36840.0,17254,5167.0,11790.0
"North Carolina, Alleghany",11131.0,5263,2021.0,3124.0
"North Carolina, Anson",26837.0,10733,6456.0,4207.0
"North Carolina, Ashe",26858.0,13069,4872.0,7916.0
"North Carolina, Avery",18024.0,7943,2178.0,5681.0
"North Carolina, Beaufort",47297.0,23010,9454.0,13460.0
"North Carolina, Bertie",21121.0,9763,6365.0,3376.0
"North Carolina, Bladen",34665.0,15480,7853.0,7532.0
"North Carolina, Brunswick",103257.0,52608,21331.0,30753.0
"North Carolina, Buncombe",233772.0,123795,69716.0,52494.0
"North Carolina, Burke",90788.0,37443,14901.0,22102.0
"North Carolina, Cabarrus",171915.0,77994,31546.0,45924.0
"North Carolina, Caldwell",82527.0,35155,12081.0,22526.0
"North Carolina, Camden",9802.0,4821,1597.0,3140.0
"North Carolina, Carteret",64700.0,34597,11130.0,23131.0
"North Carolina, Caswell",23912.0,10862,5545.0,5208.0
"North Carolina, Catawba",153848.0,69451,25656.0,42993.0
"North Carolina, Chatham",61783.0,32880,17862.0,14668.0
"North Carolina, Cherokee",27545.0,12586,3785.0,8643.0
"North Carolina, Chowan",14831.0,7512,3688.0,3773.0
"North Carolina, Clay",10492.0,5543,1734.0,3707.0
"North Carolina, Cleveland",98155.0,43835,17363.0,26078.0
"North Carolina, Columbus",56503.0,24282,11076.0,12994.0
"North Carolina, Craven",99423.0,44598,19352.0,24901.0
"North Carolina, Cumberland",311800.0,127575,74693.0,52151.0
"North Carolina, Currituck",23378.0,11102,3737.0,7234.0
"North Carolina, Dare",33553.0,18048,8074.0,9745.0
"North Carolina, Davidson",161520.0,68581,22433.0,45419.0
"North Carolina, Davie",40748.0,20368,6178.0,13981.0
"North Carolina, Duplin",56810.0,19904,8958.0,10834.0
"North Carolina, Durham",259356.0,136897,103456.0,32353.0
"North Carolina, Edgecombe",56420.0,25930,17403.0,8445.0
"North Carolina, Forsyth",344330.0,166133,91085.0,73674.0
"North Carolina, Franklin",58925.0,26639,13085.0,13273.0
"North Carolina, Gaston",204454.0,84402,31384.0,52507.0
"North Carolina, Gates",12098.0,5420,2830.0,2547.0
"North Carolina, Graham",8742.0,4171,1265.0,2824.0
"North Carolina, Granville",58356.0,24725,13074.0,11447.0
"North Carolina, Greene",21230.0,8103,3796.0,4272.0
"North Carolina, Guilford",477809.0,241771,142101.0,97718.0
"North Carolina, Halifax",55568.0,25091,16047.0,8961.0
"North Carolina, Harnett",108752.0,40705,16785.0,23579.0
"North Carolina, Haywood",58811.0,28067,12730.0,14910.0
"North Carolina, Henderson",104289.0,51614,20082.0,30930.0
"North Carolina, Hertford",24473.0,10650,7513.0,3089.0
"North Carolina, Hoke",43912.0,15627,9227.0,6293.0
"North Carolina, Hyde",5764.0,2469,1241.0,1212.0
"North Carolina, Iredell",156204.0,73162,27318.0,45148.0
"North Carolina, Jackson",38994.0,16866,8766.0,7854.0
"North Carolina, Johnston",161746.0,71017,26795.0,43622.0
"North Carolina, Jones",9974.0,5227,2378.0,2817.0
"North Carolina, Lee",55822.0,23788,10784.0,12775.0
"North Carolina, Lenoir",59398.0,26897,13378.0,13401.0
"North Carolina, Lincoln",76143.0,35798,11713.0,23631.0
"North Carolina, McDowell",44768.0,18386,6571.0,11534.0
"North Carolina, Macon",33608.0,17238,6620.0,10317.0
"North Carolina, Madison",20585.0,10379,5026.0,5192.0
"North Carolina, Martin",24404.0,12541,6539.0,5957.0
"North Carolina, Mecklenburg",887991.0,410817,253958.0,153848.0
"North Carolina, Mitchell",15740.0,7846,2238.0,5499.0
"North Carolina, Montgomery",27716.0,11210,4926.0,6155.0
"North Carolina, Moore",86122.0,45328,17624.0,27314.0
"North Carolina, Nash",94718.0,47118,23099.0,23728.0
"North Carolina, New Hanover",197709.0,100665,49145.0,50544.0
"North Carolina, Northampton",22259.0,10618,6903.0,3671.0
"North Carolina, Onslow",169059.0,50203,19499.0,30278.0
"North Carolina, Orange",129764.0,74910,53806.0,20266.0
"North Carolina, Pamlico",13094.0,6712,2838.0,3823.0
"North Carolina, Pasquotank",40554.0,18180,10272.0,7778.0
"North Carolina, Pender",50551.0,23749,9907.0,13618.0
"North Carolina, Perquimans",13292.0,6501,2772.0,3678.0
"North Carolina, Person",39016.0,18632,8446.0,10030.0
"North Carolina, Pitt",162116.0,74884,40501.0,33927.0
"North Carolina, Polk",20393.0,10562,4396.0,5990.0
"North Carolina, Randolph",140297.0,58147,16414.0,40998.0
"North Carolina, Richmond",46538.0,19327,9713.0,9424.0
"North Carolina, Robeson",131734.0,40834,23058.0,17433.0
"North Carolina, Rockingham",93299.0,41612,17255.0,23899.0
"North Carolina, Rowan",137721.0,61560,23391.0,37451.0
"North Carolina, Rutherford",67145.0,28720,9641.0,18769.0
"North Carolina, Sampson",62837.0,26038,11836.0,14038.0
"North Carolina, Scotland",36463.0,14217,8151.0,6005.0
"North Carolina, Stanly",60418.0,28506,8878.0,19329.0
"North Carolina, Stokes",47363.0,21743,6875.0,14488.0
"North Carolina, Surry",73404.0,29525,10475.0,18730.0
"North Carolina, Swain",13872.0,5798,2806.0,2900.0
"North Carolina, Transylvania",32543.0,16909,7275.0,9401.0
"North Carolina, Tyrrell",4353.0,1910,933.0,960.0
"North Carolina, Union",193678.0,86089,31189.0,54123.0
"North Carolina, Vance",44977.0,20871,13166.0,7606.0
"North Carolina, Wake",856492.0,442245,250891.0,187001.0
"North Carolina, Warren",20923.0,10195,7086.0,3063.0
"North Carolina, Washington",13300.0,6454,3748.0,2670.0
"North Carolina, Watauga",50266.0,28372,14558.0,13344.0
"North Carolina, Wayne",119910.0,49882,22671.0,26952.0
"North Carolina, Wilkes",69317.0,29724,8934.0,20288.0
"North Carolina, Wilson",79790.0,37191,19652.0,17375.0
"North Carolina, Yadkin",38225.0,17147,4527.0,12409.0
"North Carolina, Yancey",18016.0,9717,4486.0,5045.0
"North Dakota, Adams",2343.0,1271,435.0,788.0
"North Dakota, Barnes",11027.0,5694,2741.0,2826.0
"North Dakota, Benson",6622.0,2374,1569.0,773.0
"North Dakota, Billings",768.0,499,114.0,375.0
"North Dakota, Bottineau",6370.0,3516,1387.0,2059.0
"North Dakota, Bowman",3158.0,1640,478.0,1107.0
"North Dakota, Burke",1902.0,943,286.0,640.0
"North Dakota, Burleigh",78678.0,41772,15600.0,25443.0
"North Dakota, Cass",144290.0,71419,37622.0,32566.0
"North Dakota, Cavalier",4008.0,2130,930.0,1128.0
"North Dakota, Dickey",5305.0,2620,1044.0,1525.0
"North Dakota, Divide",2022.0,1131,464.0,630.0
"North Dakota, Dunn",3470.0,1644,527.0,1080.0
"North Dakota, Eddy",2470.0,1165,583.0,548.0
"North Dakota, Emmons",3588.0,1837,546.0,1230.0
"North Dakota, Foster",3436.0,1651,687.0,914.0
"North Dakota, Golden Valley",1650.0,875,210.0,642.0
"North Dakota, Grand Forks",66917.0,31153,16104.0,14520.0
"North Dakota, Grant",2440.0,1329,280.0,587.0
"North Dakota, Griggs",2406.0,1314,598.0,682.0
"North Dakota, Hettinger",2479.0,1348,406.0,893.0
"North Dakota, Kidder",2419.0,1228,422.0,752.0
"North Dakota, LaMoure",4218.0,2241,868.0,1310.0
"North Dakota, Logan",2000.0,1057,299.0,726.0
"North Dakota, McHenry",5355.0,2416,981.0,1374.0
"North Dakota, McIntosh",2911.0,1532,579.0,916.0
"North Dakota, McKenzie",5908.0,2715,933.0,1740.0
"North Dakota, McLean",8883.0,4736,1867.0,2767.0
"North Dakota, Mercer",8295.0,4397,1476.0,2789.0
"North Dakota, Morton",26696.0,13264,5079.0,7869.0
"North Dakota, Mountrail",7153.0,2938,1477.0,1406.0
"North Dakota, Nelson",3176.0,1752,907.0,800.0
"North Dakota, Oliver",1836.0,1040,332.0,682.0
