Location,total_votes,2012_democrat_votes,2012_republican_votes
"Michigan, Iosco",13344,6242.0,6909.0
"Michigan, Iron",5988,2687.0,3224.0
"Michigan, Isabella",24119,13038.0,10800.0
"Michigan, Jackson",69446,32301.0,36298.0
"Michigan, Kalamazoo",123178,69051.0,52662.0
"Michigan, Kalkaska",8299,3272.0,4901.0
"Michigan, Kent",292985,133408.0,155925.0
"Michigan, Keweenaw",1392,582.0,774.0
"Michigan, Lake",5287,2752.0,2487.0
"Michigan, Lapeer",43115,18796.0,23734.0
"Michigan, Leelanau",14176,6576.0,7483.0
"Michigan, Lenawee",44724,21776.0,22351.0
"Michigan, Livingston",98337,37216.0,60083.0
"Michigan, Luce",2596,991.0,1580.0
"Michigan, Mackinac",6099,2652.0,3397.0
"Michigan, Macomb",404086,208016.0,191913.0
"Michigan, Manistee",12402,6473.0,5737.0
"Michigan, Marquette",32194,18115.0,13606.0
"Michigan, Mason",14604,6856.0,7580.0
"Michigan, Mecosta",16913,7515.0,9176.0
"Michigan, Menominee",10923,5242.0,5564.0
"Michigan, Midland",41754,17450.0,23919.0
"Michigan, Missaukee",7027,2274.0,4665.0
"Michigan, Monroe",72853,36310.0,35593.0
"Michigan, Montcalm",25431,11430.0,13621.0
"Michigan, Montmorency",5051,2049.0,2928.0
"Michigan, Muskegon",76163,44436.0,30884.0
"Michigan, Newaygo",21478,8728.0,12457.0
"Michigan, Oakland",651607,349002.0,296514.0
"Michigan, Oceana",11450,5063.0,6239.0
"Michigan, Ogemaw",10361,4791.0,5437.0
"Michigan, Ontonagon",3539,1586.0,1906.0
"Michigan, Osceola",10278,3981.0,6141.0
"Michigan, Oscoda",4042,1657.0,2308.0
"Michigan, Otsego",11832,4681.0,7011.0
"Michigan, Ottawa",132312,42737.0,88166.0
"Michigan, Presque Isle",7080,3192.0,3794.0
"Michigan, Roscommon",13032,6198.0,6701.0
"Michigan, Saginaw",98062,54381.0,42720.0
"Michigan, St. Clair",74181,33983.0,39271.0
"Michigan, St. Joseph",23341,10112.0,12978.0
"Michigan, Sanilac",18369,7212.0,10963.0
"Michigan, Schoolcraft",4048,1865.0,2142.0
"Michigan, Shiawassee",33679,17197.0,15962.0
"Michigan, Tuscola",26003,11425.0,14240.0
"Michigan, Van Buren",32837,16290.0,16141.0
"Michigan, Washtenaw",179592,120890.0,56412.0
"Michigan, Wayne",815825,595846.0,213814.0
"Michigan, Wexford",14853,6184.0,8450.0
"Minnesota, Aitkin",9142,4412.0,4533.0
"Minnesota, Anoka",186465,88614.0,93430.0
"Minnesota, Becker",16382,6829.0,9204.0
"Minnesota, Beltrami",22051,11818.0,9637.0
"Minnesota, Benton",19619,8173.0,10849.0
"Minnesota, Big Stone",2789,1345.0,1385.0
"Minnesota, Blue Earth",34274,18164.0,14916.0
"Minnesota, Brown",13929,5630.0,7938.0
"Minnesota, Carlton",18436,11389.0,6586.0
"Minnesota, Carver",52899,20745.0,31155.0
"Minnesota, Cass",16141,6858.0,8957.0
"Minnesota, Chippewa",6201,3083.0,2967.0
"Minnesota, Chisago",29441,12524.0,16227.0
"Minnesota, Clay",28886,15208.0,12920.0
"Minnesota, Clearwater",4197,1753.0,2359.0
"Minnesota, Cook",3322,1993.0,1221.0
"Minnesota, Cottonwood",5862,2433.0,3316.0
"Minnesota, Crow Wing",34920,14760.0,19415.0
"Minnesota, Dakota",230821,116255.0,109516.0
"Minnesota, Dodge",10327,4487.0,5522.0
"Minnesota, Douglas",20953,8653.0,11884.0
"Minnesota, Faribault",7713,3407.0,4104.0
"Minnesota, Fillmore",10892,5713.0,4913.0
"Minnesota, Freeborn",16706,9326.0,6969.0
"Minnesota, Goodhue",25801,12212.0,12986.0
"Minnesota, Grant",3487,1647.0,1748.0
"Minnesota, Hennepin",680065,423982.0,240073.0
"Minnesota, Houston",10446,5281.0,4951.0
"Minnesota, Hubbard",11520,4676.0,6622.0
"Minnesota, Isanti",20217,8024.0,11675.0
"Minnesota, Itasca",23919,12852.0,10501.0
"Minnesota, Jackson",5430,2268.0,3044.0
"Minnesota, Kanabec",8150,3593.0,4328.0
"Minnesota, Kandiyohi",21465,9805.0,11240.0
"Minnesota, Kittson",2420,1241.0,1095.0
"Minnesota, Koochiching",6458,3451.0,2841.0
"Minnesota, Lake",6820,4043.0,2610.0
"Minnesota, Lake of the Woods",2234,859.0,1306.0
"Minnesota, Le Sueur",14795,6753.0,7715.0
"Minnesota, Lincoln",3120,1429.0,1595.0
"Minnesota, Lyon",12388,5465.0,6594.0
"Minnesota, McLeod",18553,6968.0,11069.0
"Minnesota, Mahnomen",2182,1276.0,871.0
"Minnesota, Marshall",4698,1998.0,2569.0
"Minnesota, Martin",10968,4054.0,6657.0
"Minnesota, Meeker",12214,4969.0,6913.0
"Minnesota, Mille Lacs",13091,5829.0,6951.0
"Minnesota, Morrison",16714,6153.0,10159.0
"Minnesota, Mower",18539,11129.0,6938.0
"Minnesota, Murray",4767,2160.0,2504.0
"Minnesota, Nicollet",18357,9652.0,8214.0
"Minnesota, Nobles",8520,3793.0,4581.0
"Minnesota, Norman",3207,1730.0,1384.0
"Minnesota, Olmsted",78316,39338.0,36832.0
"Minnesota, Otter Tail",31670,12165.0,18860.0
"Minnesota, Pennington",6517,3024.0,3305.0
"Minnesota, Pine",13965,6750.0,6845.0
"Minnesota, Pipestone",4646,1725.0,2826.0
"Minnesota, Polk",14693,6773.0,7615.0
"Minnesota, Pope",6246,2981.0,3142.0
"Minnesota, Ramsey",278822,184938.0,86800.0
"Minnesota, Red Lake",1975,928.0,978.0
"Minnesota, Redwood",7790,3008.0,4570.0
"Minnesota, Renville",7710,3394.0,4149.0
"Minnesota, Rice",32267,17054.0,14384.0
"Minnesota, Rock",4846,1946.0,2810.0
"Minnesota, Roseau",7352,2772.0,4409.0
"Minnesota, Scott",71647,29712.0,40323.0
"Minnesota, Sherburne",46509,17597.0,27848.0
"Minnesota, Sibley",7815,2916.0,4693.0
"Minnesota, Stearns",78477,33551.0,43015.0
"Minnesota, Steele",19124,8706.0,9903.0
"Minnesota, Stevens",5652,2742.0,2766.0
"Minnesota, Swift",5119,2751.0,2248.0
"Minnesota, Todd",11803,4819.0,6719.0
"Minnesota, Traverse",1847,943.0,861.0
"Minnesota, Wabasha",11763,5415.0,6049.0
"Minnesota, Wadena",6791,2492.0,4143.0
"Minnesota, Waseca",9747,4370.0,5116.0
"Minnesota, Washington",142133,70203.0,69137.0
"Minnesota, Watonwan",5144,2494.0,2517.0
"Minnesota, Wilkin",3222,1258.0,1884.0
"Minnesota, Winona",27232,14980.0,11480.0
"Minnesota, Wright",67816,25741.0,40466.0
"Minnesota, Yellow Medicine",5414,2465.0,2806.0
"Mississippi, Adams",15447,9061.0,6293.0
"Mississippi, Alcorn",14830,3511.0,11111.0
"Mississippi, Amite",7706,3242.0,4414.0
"Mississippi, Attala",9092,3927.0,5126.0
"Mississippi, Benton",4116,2051.0,2041.0
"Mississippi, Bolivar",15428,10582.0,4701.0
"Mississippi, Calhoun",7068,2586.0,4412.0
"Mississippi, Carroll",5992,2007.0,3960.0
"Mississippi, Chickasaw",8503,4378.0,3994.0
"Mississippi, Choctaw",4273,1428.0,2812.0
"Mississippi, Claiborne",5484,4838.0,625.0
"Mississippi, Clarke",8253,3111.0,5049.0
"Mississippi, Clay",11072,6712.0,4291.0
"Mississippi, Coahoma",10549,7792.0,2712.0
"Mississippi, Copiah",14123,7749.0,6282.0
"Mississippi, Covington",9348,3878.0,5405.0
"Mississippi, DeSoto",65794,21575.0,43559.0
"Mississippi, Forrest",30236,13272.0,16574.0
"Mississippi, Franklin",4493,1726.0,2735.0
"Mississippi, George",9856,1359.0,8376.0
"Mississippi, Greene",5922,1325.0,4531.0
"Mississippi, Grenada",11335,5288.0,5986.0
"Mississippi, Hancock",17167,3917.0,12964.0
"Mississippi, Harrison",63328,23119.0,39470.0
"Mississippi, Hinds",106491,76112.0,29664.0
"Mississippi, Holmes",9288,7812.0,1435.0
"Mississippi, Humphreys",5212,3903.0,1293.0
"Mississippi, Issaquena",787,479.0,302.0
"Mississippi, Itawamba",9318,1706.0,7393.0
"Mississippi, Jackson",53655,17299.0,35747.0
"Mississippi, Jasper",9340,5097.0,4193.0
"Mississippi, Jefferson",4433,3951.0,468.0
"Mississippi, Jefferson Davis",6864,4267.0,2507.0
"Mississippi, Jones",30159,9211.0,20687.0
"Mississippi, Kemper",5052,3239.0,1789.0
"Mississippi, Lafayette",19505,8091.0,11075.0
"Mississippi, Lamar",24889,5494.0,19101.0
"Mississippi, Lauderdale",32777,13814.0,18700.0
"Mississippi, Lawrence",6698,2468.0,4192.0
"Mississippi, Leake",8983,4079.0,4863.0
"Mississippi, Lee",35306,12563.0,22415.0
"Mississippi, Leflore",12773,9119.0,3587.0
"Mississippi, Lincoln",16414,5471.0,10839.0
"Mississippi, Lowndes",27158,13388.0,13518.0
"Mississippi, Madison",49571,20722.0,28507.0
"Mississippi, Marion",12729,4393.0,8237.0
"Mississippi, Marshall",16240,9650.0,6473.0
"Mississippi, Monroe",16918,7056.0,9723.0
"Mississippi, Montgomery",5645,2675.0,2947.0
"Mississippi, Neshoba",11015,3089.0,7837.0
"Mississippi, Newton",9777,3319.0,6394.0
"Mississippi, Noxubee",6264,4920.0,1325.0
"Mississippi, Oktibbeha",18117,9095.0,8761.0
"Mississippi, Panola",16826,9079.0,7629.0
"Mississippi, Pearl River",22224,4366.0,17549.0
"Mississippi, Perry",5722,1527.0,4137.0
"Mississippi, Pike",17974,9650.0,8181.0
"Mississippi, Pontotoc",12411,2804.0,9448.0
"Mississippi, Prentiss",10033,2817.0,7075.0
"Mississippi, Quitman",3979,2837.0,1116.0
"Mississippi, Rankin",64145,14988.0,48444.0
"Mississippi, Scott",11202,5031.0,6089.0
"Mississippi, Sharkey",2532,1782.0,737.0
"Mississippi, Simpson",12249,4723.0,7424.0
"Mississippi, Smith",8099,1979.0,6049.0
"Mississippi, Stone",7532,2003.0,5420.0
"Mississippi, Sunflower",11228,8199.0,2929.0
"Mississippi, Tallahatchie",6503,3959.0,2499.0
"Mississippi, Tate",12406,4933.0,7332.0
"Mississippi, Tippah",9164,2317.0,6717.0
"Mississippi, Tishomingo",7936,1643.0,6133.0
"Mississippi, Tunica",4382,3475.0,883.0
"Mississippi, Union",11365,2742.0,8498.0
"Mississippi, Walthall",7551,3422.0,4051.0
"Mississippi, Warren",21391,10786.0,10457.0
"Mississippi, Washington",19715,13981.0,5651.0
"Mississippi, Wayne",10332,4148.0,6111.0
"Mississippi, Webster",5234,1190.0,3992.0
"Mississippi, Wilkinson",4853,3412.0,1415.0
"Mississippi, Winston",9829,4607.0,5168.0
"Mississippi, Yalobusha",6354,3030.0,3276.0
"Mississippi, Yazoo",11620,6603.0,4941.0
"Missouri, Adair",10126,4219.0,5651.0
"Missouri, Andrew",8306,2649.0,5457.0
"Missouri, Atchison",2709,756.0,1902.0
"Missouri, Audrain",9952,3539.0,6186.0
"Missouri, Barry",13806,3667.0,9832.0
"Missouri, Barton",5746,1230.0,4418.0
"Missouri, Bates",7771,2557.0,5020.0
"Missouri, Benton",9157,2925.0,6069.0
"Missouri, Bollinger",5456,1213.0,4095.0
"Missouri, Boone",79422,39847.0,37404.0
"Missouri, Buchanan",35106,15594.0,18660.0
"Missouri, Butler",16889,4363.0,12248.0
"Missouri, Caldwell",4167,1312.0,2721.0
"Missouri, Callaway",18232,6071.0,11745.0
"Missouri, Camden",21945,6458.0,15092.0
"Missouri, Cape Girardeau",35716,9728.0,25370.0
"Missouri, Carroll",4304,1154.0,3072.0
"Missouri, Carter",2799,754.0,1978.0
"Missouri, Cass",48913,17044.0,30912.0
"Missouri, Cedar",6045,1537.0,4376.0
"Missouri, Chariton",3821,1339.0,2402.0
"Missouri, Christian",37964,9813.0,27473.0
"Missouri, Clark",3225,1398.0,1730.0
"Missouri, Clay",105589,47310.0,56191.0
"Missouri, Clinton",9861,3688.0,5931.0
"Missouri, Cole",37062,12005.0,24490.0
"Missouri, Cooper",7511,2474.0,4887.0
"Missouri, Crawford",9579,2951.0,6434.0
"Missouri, Dade",3896,939.0,2895.0
"Missouri, Dallas",7279,2122.0,4992.0
"Missouri, Daviess",3521,1125.0,2290.0
"Missouri, DeKalb",4350,1194.0,3056.0
"Missouri, Dent",6643,1585.0,4883.0
"Missouri, Douglas",6557,1710.0,4649.0
"Missouri, Dunklin",10651,3636.0,6850.0
"Missouri, Franklin",46755,16347.0,29396.0
"Missouri, Gasconade",7134,2099.0,4895.0
"Missouri, Gentry",2999,937.0,1988.0
"Missouri, Greene",125848,46219.0,76900.0
"Missouri, Grundy",4374,1212.0,3030.0
"Missouri, Harrison",3695,984.0,2624.0
"Missouri, Henry",10123,3606.0,6229.0
"Missouri, Hickory",4680,1733.0,2835.0
"Missouri, Holt",2310,551.0,1725.0
"Missouri, Howard",4867,1723.0,3017.0
"Missouri, Howell",16346,4395.0,11544.0
"Missouri, Iron",4031,1669.0,2252.0
"Missouri, Jackson",174764,78283.0,93199.0
"Missouri, Jasper",45218,12809.0,31349.0
"Missouri, Jefferson",97611,41564.0,53978.0
"Missouri, Johnson",21021,7667.0,12763.0
"Missouri, Knox",1957,698.0,1205.0
"Missouri, Laclede",15362,4093.0,10934.0
"Missouri, Lafayette",15795,5655.0,9803.0
"Missouri, Lawrence",15755,4017.0,11421.0
"Missouri, Lewis",4279,1508.0,2677.0
"Missouri, Lincoln",22652,7734.0,14332.0
"Missouri, Linn",5550,2041.0,3344.0
"Missouri, Livingston",6054,1906.0,4006.0
"Missouri, McDonald",7817,1920.0,5694.0
"Missouri, Macon",7160,2309.0,4701.0
"Missouri, Madison",4930,1588.0,3227.0
"Missouri, Maries",4538,1299.0,3165.0
"Missouri, Marion",12158,4031.0,7923.0
"Missouri, Mercer",1655,353.0,1255.0
"Missouri, Miller",11019,2651.0,8099.0
"Missouri, Mississippi",4920,1858.0,2997.0
"Missouri, Moniteau",6443,1608.0,4704.0
"Missouri, Monroe",4057,1398.0,2564.0
"Missouri, Montgomery",5327,1740.0,3490.0
"Missouri, Morgan",8688,2773.0,5733.0
"Missouri, New Madrid",7250,2814.0,4284.0
"Missouri, Newton",25083,6425.0,18181.0
"Missouri, Nodaway",8976,3172.0,5593.0
"Missouri, Oregon",4421,1419.0,2886.0
"Missouri, Osage",6919,1473.0,5329.0
"Missouri, Ozark",4453,1261.0,3080.0
"Missouri, Pemiscot",6335,2671.0,3598.0
"Missouri, Perry",7987,2184.0,5669.0
"Missouri, Pettis",17175,5904.0,10842.0
"Missouri, Phelps",18190,5798.0,11895.0
"Missouri, Pike",7321,2582.0,4577.0
"Missouri, Platte",45552,19175.0,25618.0
"Missouri, Polk",13119,3580.0,9252.0
"Missouri, Pulaski",13571,4199.0,9092.0
"Missouri, Putnam",2309,587.0,1673.0
"Missouri, Ralls",5036,1736.0,3231.0
"Missouri, Randolph",9944,3031.0,6667.0
"Missouri, Ray",10367,4275.0,5815.0
"Missouri, Reynolds",3202,1157.0,1931.0
"Missouri, Ripley",5263,1396.0,3743.0
"Missouri, St. Charles",185690,71838.0,110784.0
"Missouri, St. Clair",4626,1460.0,3019.0
"Missouri, Ste. Genevieve",8070,3813.0,4055.0
"Missouri, St. Francois",22582,8829.0,13248.0
"Missouri, Saline",9108,3790.0,5104.0
"Missouri, Schuyler",1939,697.0,1174.0
"Missouri, Scotland",1936,643.0,1246.0
"Missouri, Scott",16999,5122.0,11623.0
"Missouri, Shannon",3692,1302.0,2262.0
"Missouri, Shelby",3232,966.0,2188.0
"Missouri, Stoddard",12866,3153.0,9496.0
"Missouri, Stone",15984,3923.0,11787.0
"Missouri, Sullivan",2595,908.0,1610.0
"Missouri, Taney",21659,5479.0,15746.0
"Missouri, Texas",10764,2871.0,7618.0
"Missouri, Vernon",8521,2580.0,5758.0
"Missouri, Warren",14676,5219.0,9150.0
"Missouri, Washington",8695,3417.0,5071.0
"Missouri, Wayne",5720,1813.0,3790.0
"Missouri, Webster",15429,4409.0,10708.0
"Missouri, Worth",1048,341.0,664.0
"Missouri, Wright",7955,1953.0,5830.0
"Montana, Beaverhead",4812,1371.0,3289.0
"Montana, Big Horn",4626,2882.0,1667.0
"Montana, Blaine",2859,1616.0,1178.0
"Montana, Broadwater",3011,764.0,2152.0
"Montana, Carbon",5846,2146.0,3533.0
"Montana, Carter",794,96.0,678.0
"Montana, Cascade",34564,15232.0,18345.0
"Montana, Chouteau",2821,978.0,1758.0
"Montana, Custer",5365,1833.0,3373.0
"Montana, Daniels",1007,237.0,740.0
"Montana, Dawson",4423,1219.0,3029.0
"Montana, Deer Lodge",4460,2860.0,1448.0
"Montana, Fallon",1405,237.0,1128.0
"Montana, Fergus",6071,1640.0,4257.0
"Montana, Flathead",43476,13892.0,28309.0
"Montana, Gallatin",47882,21961.0,24358.0
"Montana, Garfield",700,66.0,622.0
"Montana, Glacier",4452,2924.0,1415.0
"Montana, Golden Valley",479,110.0,351.0
"Montana, Granite",1705,533.0,1107.0
"Montana, Hill",6820,3403.0,3164.0
"Montana, Jefferson",6520,2272.0,4055.0
"Montana, Judith Basin",1215,337.0,854.0
"Montana, Lake",13304,5805.0,7135.0
"Montana, Lewis and Clark",33318,15620.0,16803.0
"Montana, Liberty",988,257.0,702.0
"Montana, Lincoln",8889,2552.0,6057.0
"Montana, McCone",993,223.0,745.0
"Montana, Madison",4530,1289.0,3130.0
"Montana, Meagher",972,269.0,670.0
"Montana, Mineral",2017,700.0,1216.0
"Montana, Missoula",57192,32824.0,22652.0
"Montana, Musselshell",2407,492.0,1833.0
"Montana, Park",8768,3783.0,4709.0
"Montana, Petroleum",298,49.0,240.0
"Montana, Phillips",2228,471.0,1688.0
"Montana, Pondera",2719,975.0,1673.0
"Montana, Powder River",1027,170.0,833.0
"Montana, Powell",2776,888.0,1806.0
"Montana, Prairie",703,167.0,520.0
"Montana, Ravalli",22206,7285.0,14307.0
"Montana, Richland",4645,1002.0,3510.0
"Montana, Roosevelt",3672,2086.0,1514.0
"Montana, Rosebud",3523,1422.0,2004.0
"Montana, Sanders",5901,1720.0,3980.0
"Montana, Sheridan",1928,665.0,1207.0
"Montana, Silver Bow",16756,10857.0,5430.0
"Montana, Stillwater",4702,1248.0,3337.0
"Montana, Sweet Grass",2117,475.0,1594.0
"Montana, Teton",3281,1082.0,2113.0
"Montana, Toole",2102,582.0,1440.0
"Montana, Treasure",455,114.0,319.0
"Montana, Valley",3859,1385.0,2337.0
"Montana, Wheatland",992,272.0,693.0
"Montana, Wibaux",544,98.0,421.0
"Montana, Yellowstone",68807,26403.0,40500.0
"Nebraska, Adams",12670,4062.0,8316.0
"Nebraska, Antelope",3232,571.0,2596.0
"Nebraska, Arthur",262,30.0,227.0
"Nebraska, Banner",411,55.0,346.0
"Nebraska, Blaine",303,29.0,268.0
"Nebraska, Boone",2806,615.0,2138.0
"Nebraska, Box Butte",4705,1692.0,2869.0
"Nebraska, Boyd",1071,188.0,873.0
"Nebraska, Brown",1555,224.0,1302.0
"Nebraska, Buffalo",19453,5365.0,13570.0
"Nebraska, Burt",3375,1291.0,2029.0
"Nebraska, Butler",3859,1045.0,2738.0
"Nebraska, Cass",12180,4367.0,7556.0
"Nebraska, Cedar",4334,958.0,3278.0
"Nebraska, Chase",1867,254.0,1584.0
"Nebraska, Cherry",3064,436.0,2557.0
"Nebraska, Cheyenne",4649,1084.0,3449.0
"Nebraska, Clay",2947,667.0,2232.0
"Nebraska, Colfax",3069,969.0,2051.0
"Nebraska, Cuming",3976,1031.0,2876.0
"Nebraska, Custer",5498,1083.0,4296.0
"Nebraska, Dakota",6136,2922.0,3094.0
"Nebraska, Dawes",3728,1132.0,2478.0
"Nebraska, Dawson",7859,2199.0,5460.0
"Nebraska, Deuel",1017,215.0,763.0
"Nebraska, Dixon",2686,870.0,1745.0
"Nebraska, Dodge",14950,5673.0,8995.0
"Nebraska, Douglas",223927,106456.0,113220.0
"Nebraska, Dundy",985,176.0,792.0
"Nebraska, Fillmore",2879,807.0,2007.0
"Nebraska, Franklin",1536,384.0,1112.0
"Nebraska, Frontier",1305,271.0,1007.0
"Nebraska, Furnas",2240,423.0,1782.0
"Nebraska, Gage",9661,3903.0,5513.0
"Nebraska, Garden",1091,242.0,829.0
"Nebraska, Garfield",940,149.0,769.0
"Nebraska, Gosper",978,230.0,734.0
"Nebraska, Grant",363,30.0,322.0
"Nebraska, Greeley",1185,340.0,820.0
"Nebraska, Hall",20229,7161.0,12646.0
"Nebraska, Hamilton",4871,1146.0,3600.0
"Nebraska, Harlan",1778,354.0,1395.0
"Nebraska, Hayes",539,51.0,476.0
"Nebraska, Hitchcock",1495,274.0,1178.0
"Nebraska, Holt",4939,882.0,3922.0
"Nebraska, Hooker",395,59.0,330.0
"Nebraska, Howard",2870,914.0,1890.0
"Nebraska, Jefferson",3446,1195.0,2166.0
"Nebraska, Johnson",2063,790.0,1225.0
"Nebraska, Kearney",3180,773.0,2349.0
"Nebraska, Keith",4058,928.0,3044.0
"Nebraska, Keya Paha",484,80.0,393.0
"Nebraska, Kimball",1687,395.0,1235.0
"Nebraska, Knox",4036,1059.0,2885.0
"Nebraska, Lancaster",127355,62015.0,62434.0
"Nebraska, Lincoln",15655,4450.0,10728.0
"Nebraska, Logan",431,68.0,356.0
"Nebraska, Loup",358,62.0,290.0
"Nebraska, McPherson",291,41.0,237.0
"Nebraska, Madison",13885,3485.0,10062.0
"Nebraska, Merrick",3489,925.0,2490.0
"Nebraska, Morrill",2190,455.0,1681.0
"Nebraska, Nance",1621,481.0,1106.0
"Nebraska, Nemaha",3214,1128.0,2012.0
"Nebraska, Nuckolls",2191,568.0,1574.0
"Nebraska, Otoe",6982,2561.0,4258.0
"Nebraska, Pawnee",1341,400.0,899.0
"Nebraska, Perkins",1394,238.0,1135.0
"Nebraska, Phelps",4380,880.0,3400.0
"Nebraska, Pierce",3431,637.0,2707.0
"Nebraska, Platte",13473,3148.0,10061.0
"Nebraska, Polk",2457,528.0,1890.0
"Nebraska, Red Willow",4936,952.0,3891.0
"Nebraska, Richardson",3739,1191.0,2443.0
"Nebraska, Rock",789,103.0,672.0
"Nebraska, Saline",4958,2289.0,2557.0
"Nebraska, Sarpy",71490,26671.0,43213.0
"Nebraska, Saunders",10312,3307.0,6770.0
"Nebraska, Scotts Bluff",14287,4327.0,9648.0
"Nebraska, Seward",7573,2386.0,5003.0
"Nebraska, Sheridan",2472,390.0,2021.0
"Nebraska, Sherman",1530,552.0,927.0
"Nebraska, Sioux",739,101.0,624.0
"Nebraska, Stanton",2644,614.0,1949.0
"Nebraska, Thayer",2659,728.0,1874.0
"Nebraska, Thomas",408,42.0,360.0
"Nebraska, Thurston",2215,1247.0,939.0
"Nebraska, Valley",2195,498.0,1657.0
"Nebraska, Washington",10246,3132.0,6899.0
"Nebraska, Wayne",3682,1074.0,2493.0
"Nebraska, Webster",1742,442.0,1258.0
"Nebraska, Wheeler",448,93.0,345.0
"Nebraska, York",6355,1373.0,4874.0
"Nevada, Churchill",10265,2961.0,7061.0
"Nevada, Clark",691190,389936.0,289053.0
"Nevada, Douglas",26075,9297.0,16276.0
"Nevada, Elko",15986,3511.0,12014.0
"Nevada, Esmeralda",435,92.0,317.0
"Nevada, Eureka",808,107.0,663.0
"Nevada, Humboldt",5744,1737.0,3810.0
"Nevada, Lander",2165,534.0,1580.0
"Nevada, Lincoln",2152,400.0,1691.0
"Nevada, Lyon",21465,7380.0,13520.0
"Nevada, Mineral",2035,863.0,1080.0
"Nevada, Nye",17522,6320.0,10566.0
"Nevada, Pershing",1884,632.0,1167.0
"Nevada, Storey",2314,920.0,1321.0
"Nevada, Washoe",187855,95409.0,88453.0
"Nevada, White Pine",3704,983.0,2601.0
"Nevada, Carson City",23319,10291.0,12394.0
"New Hampshire, Belknap",33886,15890.0,17571.0
"New Hampshire, Carroll",28592,13977.0,14207.0
"New Hampshire, Cheshire",41363,25380.0,15156.0
"New Hampshire, Coos",15702,9095.0,6342.0
"New Hampshire, Grafton",49005,29826.0,18208.0
"New Hampshire, Hillsborough",205672,102303.0,99991.0
"New Hampshire, Merrimack",80498,44756.0,34524.0
"New Hampshire, Rockingham",170419,80142.0,87921.0
"New Hampshire, Strafford",63960,36026.0,26729.0
"New Hampshire, Sullivan",21834,12166.0,9269.0
"New Jersey, Atlantic",113179,65600.0,46522.0
"New Jersey, Bergen",385407,212754.0,169070.0
"New Jersey, Burlington",215936,126377.0,87401.0
"New Jersey, Camden",225428,153682.0,69476.0
"New Jersey, Cape May",47931,21657.0,25781.0
"New Jersey, Cumberland",55292,34055.0,20658.0
"New Jersey, Essex",303019,236618.0,64406.0
"New Jersey, Gloucester",135186,74013.0,59456.0
"New Jersey, Hudson",197504,153108.0,42369.0
"New Jersey, Hunterdon",66494,26876.0,38687.0
"New Jersey, Mercer",153511,104377.0,47355.0
"New Jersey, Middlesex",301315,190555.0,107310.0
"New Jersey, Monmouth",283978,133145.0,147513.0
"New Jersey, Morris",227392,100146.0,124947.0
"New Jersey, Ocean",251275,102300.0,146474.0
"New Jersey, Passaic",181988,115926.0,64523.0
"New Jersey, Salem",29501,14719.0,14334.0
"New Jersey, Somerset",142922,74592.0,66603.0
"New Jersey, Sussex",67933,26104.0,40625.0
"New Jersey, Union",209831,139752.0,68314.0
"New Jersey, Warren",45270,18745.0,25744.0
"New Mexico, Bernalillo",270969,150739.0,106408.0
"New Mexico, Catron",2123,560.0,1494.0
"New Mexico, Chaves",20292,6604.0,13088.0
"New Mexico, Cibola",8243,4961.0,2998.0
"New Mexico, Colfax",5764,2828.0,2699.0
"New Mexico, Curry",13625,4022.0,9251.0
"New Mexico, De Baca",902,287.0,586.0
"New Mexico, Eddy",19269,6142.0,12583.0
"New Mexico, Grant",12902,7090.0,5358.0
"New Mexico, Guadalupe",2135,1488.0,557.0
"New Mexico, Harding",601,260.0,327.0
"New Mexico, Hidalgo",1935,995.0,899.0
"New Mexico, Lea",17015,4080.0,12548.0
"New Mexico, Lincoln",9242,2942.0,5961.0
"New Mexico, Los Alamos",10654,5191.0,4796.0
"New Mexico, Luna",7500,3583.0,3670.0
"New Mexico, McKinley",21929,15841.0,5546.0
"New Mexico, Mora",2611,1955.0,595.0
"New Mexico, Otero",20012,6829.0,12451.0
"New Mexico, Quay",3707,1383.0,2202.0
"New Mexico, Rio Arriba",15343,11465.0,3397.0
"New Mexico, Roosevelt",5969,1727.0,4043.0
"New Mexico, Sandoval",54079,27236.0,24387.0
"New Mexico, San Juan",46237,15855.0,28849.0
"New Mexico, San Miguel",11509,8850.0,2303.0
"New Mexico, Santa Fe",69245,50872.0,15500.0
"New Mexico, Sierra",5102,1964.0,2928.0
"New Mexico, Socorro",7193,4058.0,2722.0
"New Mexico, Taos",15339,11978.0,2730.0
"New Mexico, Torrance",6402,2428.0,3529.0
"New Mexico, Union",1759,472.0,1236.0
"New Mexico, Valencia",27728,13511.0,12825.0
"New York, Albany",135766,83978.0,40210.0
"New York, Allegany",16953,5866.0,9377.0
"New York, Bronx",370894,334600.0,26680.0
"New York, Broome",81565,39971.0,34708.0
"New York, Cattaraugus",29767,12040.0,14655.0
"New York, Cayuga",31169,16105.0,11646.0
"New York, Chautauqua",52852,22463.0,24266.0
"New York, Chemung",35010,16205.0,16138.0
"New York, Chenango",19314,8642.0,8922.0
"New York, Clinton",30656,18072.0,9892.0
"New York, Columbia",29129,15241.0,10600.0
"New York, Cortland",19624,9965.0,7859.0
"New York, Delaware",18638,7881.0,9086.0
"New York, Dutchess",123705,62063.0,48264.0
"New York, Erie",414195,227325.0,149683.0
"New York, Essex",16717,9368.0,6076.0
"New York, Franklin",15934,9532.0,5231.0
"New York, Fulton",19799,8331.0,9830.0
"New York, Genesee",24746,9092.0,12814.0
